id,title,text,label
18036,Spain's Abertis board to discuss moving head office from Catalonia on Monday: source,"MADRID (Reuters) - The board of Spanish infrastructure firm Abertis will meet on Monday to discuss moving its head office out of Catalonia as the region s parliament considers unilaterally declaring independence from Spain, a source familiar with the matter said. Several big Catalan companies have announced plans to move their registered office to other cities in Spain after Catalonia went ahead with an independence referendum last week which was banned by a Spanish court. There was no immediate comment from Abertis, which builds, maintains and operates highways in Spain, France and the Americas. Italy s Atlantia bid 16.3 billion euros ($19 billion) for Abertis in May to create the world s biggest toll road operator. ($1 = 0.8523 euros) ",1
18037,"Philippine president sees biggest ratings dip, but popularity intact","MANILA (Reuters) - Trust and satisfaction in Philippine leader Rodrigo Duterte fell to the lowest of his presidency in the third quarter of this year, a survey showed on Sunday, although sentiment about his leadership remained positive overall. Net satisfaction, used by pollster Social Weather Stations (SWS) as a rating of the president s performance, was down 18 points from the second quarter to 48, classified as  good  in the survey of 1,200 Filipinos conducted in the last week of September.  Duterte s net trust rating, which gauges public sentiment about his personality, was  very good  at 60 points, down from  excellent  75 he achieved in the previous poll. The survey was conducted just a few days after thousands of Filipinos rallied to denounce Duterte, his anti-drug crackdown and what they called an emerging dictatorship. Thousands of Filipinos have been killed in the crackdown and other SWS polls conducted in September indicated doubts about the validity of official accounts of the 3,800 cases where police killed drug suspects. The SWS survey did not ask respondents to give a reason for the rating of Duterte, who took office in June 2016. Duterte s spokesman did not immediately respond to a request for comment on the survey results. Political analyst Ramon Casiple, head of the country s Institute for Political and Electoral Reform, said it was normal for a president s rating to fall during his time in office, but concern over the high death toll in his signature war on drugs will have weighed on sentiment. Activists accuse Duterte of inciting police to kill drug dealers and users, which he denies. Police reject allegations they are executing suspects and say deaths occurred because victims had violently resisted arrest. Casiple said that though the poll still showed Duterte had the support of Filipinos, he should take it seriously.  This is a real diminution of his popularity and it serves as a wakeup call for him to stop it further going down,  Casiple said of the poll.  However, this is still a comfortable figure and far from the threshold of unpopularity.  Based on SWS methodology for net trust ratings, a score of 70 and above is considered excellent, 50 to 69 is very good, 30-49 good and 10-29 moderate. While his political opponents chide him for his authoritarian style and intolerance of dissent, Duterte enjoys a cult-like following and support from millions of Filipinos, who see him as the best hope for change in a country with rampant crime and a yawning gap between rich and poor. ",1
18038,"France's Macron, unions seek upper hand in struggle over reforms","PARIS (Reuters) - Emmanuel Macron may have won the opening salvo in his battle to reform France s economy, but a nationwide strike by public workers this week will put more pressure on a leader struggling to shake off criticism that he is  president of the rich . Strike notices have been lodged in schools, hospitals, airports and government ministries. Tuesday s protest over plans to axe 120,000 jobs and reduce sick leave compensation will be the first time in a decade that all nine unions representing 5.4 million public workers have united behind a protest call. The walkout comes as Macron, 39, looks to reverse damaging headlines after a week in which he scrapped a wealth tax and was recorded making unsympathetic remarks about workers at a struggling factory. Opponents reacted by branding him out of touch with ordinary voters.  It should be a massive mobilization of workers,  Mylene Jacquot, a senior official from France s largest trade union, the moderate CFDT, told reporters. Macron says France s economy needs re-shaping to lure investment and rein in spending, as he strives to persuade Berlin that Paris can be a credible partner with whom to drive European reform. Public sector workers say they are bearing the brunt of the government s effort to tame its fiscal deficit. Macron defied tens of thousands of protesters   far fewer compared with demonstrations of the past    last month to drive through labor reforms that simplify employment rules and give companies more power to set working conditions.  Civil servants, retired people and students are not giving up as they look anxiously towards a proposed overhaul of the employment insurance and pension systems.  So far, Unions have been unable to speak with a single voice. Among workers there are signs of mounting agitation for a tougher stance, notably from the CFDT and Force Ouvriere union which both shunned the labor reform strikes.  You can hear it in the room. The rank and file is saying  we ve got to act, we ve got to give a different answer ,  Norbert Raffolt told union bosses at a CFDT convention. Government measures to cut housing aid and increase certain social security contributions while reducing corporate tax and scrapping a levy on wealth have infuriated socialist opponents and drawn attacks from left-leaning media       Robin Hood robbed from the rich to give to the poor. Macron is more cold-hearted, more ruthless: he takes from the poorest to give to the wealthiest,  wrote one commentator in Liberation newspaper. The centrist government says its policies are balanced and will increase the spending power of households.  We want to create wealth in France ... and at the same time take steps to bolster the purchasing power of workers, of pensioners,  Francois de Rugy, a close Macron ally and president of the National Assembly, told Europe 1 radio on Sunday.      Until now, Macron, whose popularity has slumped since he came to power in May, has been able to take comfort from the divided response of unions to his sweeping reform agenda. France was once a champion of social protest, with unions able to shut down swathes of the economy and force ministers to respond. But strikes have become less frequent and less successful as the number heeding calls for industrial action falls. Companies in France lost 81 days to strikes per 1,000 workers in 2014, compared with more than 300 days in the late 1990s and over a thousand days in the late 1980s, according to government data. It is not clear how much disruption Tuesday s public workers  strike will cause to schools, transport networks, hospitals and libraries.  One teachers  union said nearly half of all primary school teachers in Paris would strike on Tuesday, forcing dozens of schools to close. The aviation authority has asked airlines to cancel a third of flights at airports across the country because of anticipated staff shortages.       ",1
18039,Likely successor to Cuba's Castro rejects U.S. demands for change,"HAVANA (Reuters) - The man forecast to replace Cuban President Raul Castro early next year rejected U.S. demands that the Communist-run country change its political and economic system. In a Sunday speech blasting U.S. pressure on the Venezuelan government and what he termed an effort to discredit the Cuban tourism industry, First Vice President Miguel Diaz-Canel said these and other recent events in the region proved  imperialism can never be trusted, not even a tiny bit, never.   Diaz-Canel was quoting Ernesto Che Guevara at a ceremony commemorating the 50th anniversary of the death of the revolutionary who had helped lead a Bolivian uprising modeled after Cuba s.  Cuba will not make concessions to its sovereignty and independence, nor negotiate its principles or accept the imposition of conditions,  Diaz-Canel said, apparently responding to U.S. President Donald Trump s recent statement at the United Nations that sanctions would not be lifted until the Caribbean island restores democracy and capitalism.  The changes needed in Cuba will solely be carried out by the Cuban people,  Diaz-Canel said. Castro, 86, has announced he will step down as president in February. Experts expect Diaz-Canel, 57, to become the first head of state since the early 1960s without Castro as a last name. There are no direct elections in Cuba for national office. Trump said in June that he would once more tighten sanctions on Cuba and seek a better deal from the country than the gradual detente achieved by predecessor Barack Obama. The Trump administration has drastically reduced staffing at its embassy in Cuba and ordered a reciprocal reduction of Cuban diplomats in Washington due to a series of alleged  health attacks  on U.S. personnel in Havana. The United States has not blamed Cuba for the still unsolved incidents but holds it responsible for not protecting its personnel. The administration has also issued a travel warning stating U.S. citizens might be targeted.  Some unnamed officials are propagating unusual nonsense without any evidence, with the perverse aim of discrediting the impeccable reputation of our country as a safe destination for foreign visitors, including from the United States,  Diaz-Canel said. ",1
18040,"On Putin's birthday, opposition activists protest, call for him to quit","MOSCOW/ST PETERSBURG (Reuters) - Police detained more than 200 opposition activists on Saturday for taking part in a wave of anti-Kremlin protests across Russia in support of jailed opposition leader Alexei Navalny, ahead of a presidential election in March, a monitoring group reported. Under grey skies and intermittent rain, over two thousand people gathered in central Moscow s Pushkin Square and chanted  Russia will be free  and  Russia without Putin  before walking towards the Kremlin and parliament.  Police briefly detained a few people, but did not charge anyone. It was a different story at rallies in other cities however, and the OVD-Info monitoring group, a non-profit organization, said at least 262 people had been detained in 27 towns. In St Petersburg, Putin s home town, a Reuters witness saw riot police roughly detain at least 11 people. OVD-Info said at least 66 people had been detained in the city. Navalny, who is serving a 20-day jail term for violating rules on public meetings, called the rally in Moscow and other cities to coincide with Putin s 65th birthday. Putin, who has dominated Russia s political landscape for almost 18 years, is widely expected to run for what would be his fourth term.  Navalny hopes to run too, despite the central election commission declaring him ineligible due to a suspended prison sentence he says was politically-motivated. One of the Moscow protesters held a homemade poster of Putin sitting on a mountain of banknotes, wearing a crown with the legend:  Happy Birthday you little thief!     Others carried posters citing their right to protest, some waved Russian flags, and a few carried inflatable yellow ducks, a jokey reference to Navalny accusing Prime Minister Dmitry Medvedev of owning a lavish estate with a duck house. Medvedev called the claims politically-motivated nonsense. In St Petersburg, some 1,500 activists waving red and white banners gathered in a square before heading for the city s main street shouting  Putin is a thief  and  Free Navalny .      The size of Saturday s Moscow rally and others across Russia looked far more modest than Navalny-backed mass protests in March and June, which were widely recognized to be some of the biggest since 2012. Many of the Moscow protesters were teenagers or in their twenties.  Carrying a yellow duck, Ulugbek Apsapayev, 17, said he had turned up because he wanted a better future for Russia.  The duck is a sign that we support Alexei Navalny who also wants only good things for the country. But unfortunately we only have Vladimir Putin and his gang in power.  Putin is popular across the country however, especially outside major cities where his strong leadership style and tough foreign policy stance go down well. He is expected to confirm later this year that he will run for another six-year term. Opinion polls show he would comfortably beat Navalny if the opposition leader was allowed to run. Navalny says such polls are meaningless because there is no fair political competition.           Putin spent his birthday taking congratulatory calls from other world leaders, and chaired a security council meeting.  Authorities had refused to approve most of Saturday s rallies, but Navalny says Russians  right to protest is enshrined in the constitution.  A Reuters reporter at a rally in the Urals city of Yekaterinburg saw police detain at least eight people among a crowd of over 1,000 protesters. ",1
18041,Japan's Koike says her party offers centrist choice to voters,"TOKYO (Reuters) - Tokyo Governor Yuriko Koike said on Sunday her new party aims to offer voters a  middle of the fairway  choice, seeking to differentiate her group from ruling, conservative Liberal Democratic Party and smaller, left-leaning opposition parties. Koike s Party of Hope, launched just last month, is challenging Prime Minister Shinzo Abe s Liberal Democratic Party-led ruling coalition in an Oct. 22 election, promising to freeze a planned 2019 sales tax hike and consider a new tax on companies  retained earnings.  If I use a golf course metaphor, right now, I believe we have right (wing parties) and left (wing parties) and nothing in between. So we will present ourselves as the fairway, the very centre of the way,  Koike told a policy debate by major party leaders. The outlook for the election is unclear but some analysts say Koike s party may be losing steam because it had too little time to prepare for the snap poll. Her decision not to run for a lower house seat herself could also deter voters, they said. A Yomiuri newspaper survey published online later on Sunday showed that 32 percent of voters planned to cast ballots for the LDP in proportional representation districts where voters pick a party, not a candidate, outstripping the 13 percent opting for the Party of Hope. Another 7 percent chose the small, new left-leaning Constitutional Democratic Party of Japan (CSDJ). Koike said her party s policies aim to bring a new idea such as basic income and will be closer to consumers.  The idea of basic income is still experimental but we think this is something we should consider in the future,  she said. But Koike declined to reveal who would lead a government should her party, formed only about two weeks ago by her supporters and some opposition lawmakers, be in a position to form one.  I will think about it after we see the results of the election,  she said. Koike, a former LDP lawmaker, has repeatedly denied she would run for a seat in the election, which means she could not lead a government herself as the constitution stipulates a prime minister has to be selected from elected lawmakers. That has led to speculation her Party of Hope may tie up with some LDP lawmakers who have been alienated by Abe, such as former defense minister Shigeru Ishiba. She told Reuters on Friday that all options were on the table regarding whom her party would back when parliament convenes to vote on a prime minister after the election. While Party of Hope s economic policies differ from those of  Abe s conservative LDP, but many of its security and diplomatic policies echo LDP s agenda, including revision to Japan s pacifist constitution. The campaign for the Oct. 22 election kicks off formally on Oct. 10.  Abe reiterated during the debate that his government would remain in power if the ruling coalition wins a simple majority of the 465 seats up for grabs, although some analysts suggest he himself could face pressure to resign if his LDP fares badly. The Yomiuri survey showed support for Abe s cabinet had dipped to 41 percent from 43 percent in late September. ",1
18042,Moscow warns it may restrict U.S. media in Russia,"MOSCOW (Reuters) - Russia is within its rights to restrict the operations of U.S. media organizations in Russia in retaliation for what Moscow calls U.S. pressure on a Kremlin-backed TV station, a Russian foreign ministry spokeswoman said on Sunday. Russian officials have accused Washington of putting unwarranted pressure on the U.S. operations of RT, a Kremlin-funded broadcaster accused by some in Washington of interfering in domestic U.S. politics, which it denies. The foreign ministry spokeswoman, Maria Zakharova, said the full weight of the U.S. authorities was being brought to bear against RT s operations in the United States, and that Moscow had the right to respond.  We have never used Russian law in relation to foreign correspondents as a lever of pressure, or censorship, or some kind of political influence, never,  Zakharova said in an interview with Russia s NTV broadcaster.  But this is a particular case.  She cited a 1991 Russian law which, she said, stated that if a Russian media outlet is subject to restrictions in a foreign country, then Moscow has the right to impose proportionate restrictions on media outlets from that country operating inside Russia.  Correspondingly, everything that Russian journalists and the RT station are subject to on U.S. soil, after we qualified it as restriction of their activities, we can apply similar measures to American journalists, American media here, on Russian territory,  Zakharova said. She did not identify any specific U.S. media outlets that would be targeted. She said it made no difference from the Russian government s point of view if those outlets were backed by the U.S. state, or privately-funded. Late last month, Russia s state communications regulator accused U.S. TV channel CNN International of violating its license to broadcast in Russia and said it had summoned the broadcaster s representatives in connection with the matter. The watchdog did not publicly disclose the nature of the violation. The head of the regulator said it was a technical matter and denied that politics was involved. U.S. intelligence officials, in a report in January this year into allegations of Russian interference in the U.S. presidential election, said RT was part of a state-run propaganda machine that supported a Kremlin campaign to influence U.S. politics. Russia Today, and Russian officials, have denied any attempt to interfere in U.S. politics. They say that political forces in the United States are whipping up hysteria about Russia s influence to discredit President Donald Trump. ",1
18043,Italy's main parties back election law that isolates 5-Star,"ROME (Reuters) - Italy s traditional political parties have pledged to back a new electoral law this week that is seen penalizing the anti-establishment 5-Star Movement ahead of next year s national election. The lower house of parliament is due to start voting on Tuesday on an electoral law supported by the country s main right- and left-wing parties. Unlike the current system, it would allow the formation of broad coalitions before a vote, a factor likely to hurt 5-Star, which refuses to join alliances.  The only aim (of the law) is to allow others to gang up on us,  5-Star lawmaker Danilo Toninelli said on Sunday, a day after a parliamentary committee signed off on the new proposal. For the traditional parties,  the important thing is to stop the 5-Star,  he said. A national vote is due to be held during the first half of 2018, between March and May. Polls show Matteo Renzi s ruling center-left Democratic Party (PD), which proposed the new law, is neck-in-neck with the 5-Star. But if the PD runs in alliance with smaller centrist and left-wing parties, together they would likely surpass the 5-Star, now led by the 31-year-old Luigi Di Maio. The new law may be even more beneficial to Silvio Berlusconi s center-right Forza Italia (Go Italy!) party and the far-right Northern League, which also back the bill. In a coalition, polls show they could win the most votes.  The wind is blowing in the sails of the center-right and of Forza Italia,  the lower-house speaker of Berlusconi s party, Renato Brunetta, said.  But polls give neither Renzi s center-left or Berlusconi s center-right enough votes to govern alone, suggesting a right-left alliance may be the only way to form a government after the election.  The bill could pass as early as this week in the Chamber, after which it would go to the Senate for approval. The risk is that it could be sunk by dozens of secret votes in which parliamentarians can break with the official party line. Secret voting is what killed a previous election law proposal in June that initially had been supported by the 5-Star Movement. The 5-Star catapulted into parliament in 2013 with nearly a quarter of the national vote, but it has struggled to further expand its support. It has vowed to rescue Italy from the clutches of what it says is a corrupt political system.  Five-Star s policies include the introduction of universal income support for the poor, rewriting European Union public spending limits, and phasing out fossil fuels. It now says holding a referendum whether to dump the euro, which had been a pillar of its platform, is not a priority. The proposed election law would distribute almost two-thirds of the seats in parliament on a proportional basis, while a third would be decided in a first-past-the-post vote on specific candidates. Coalitions would need to get 10 percent of the national vote to get into parliament, while parties running alone would need only 3 percent. Candidates would be chosen by party chiefs. ",1
18044,Macri's coalition poised to win key Argentina midterm vote: opinion polls,"BUENOS AIRES (Reuters) - Argentine President Mauricio Macri s business-friendly coalition is poised to win an important Senate seat in two weeks, opinion polls showed on Sunday, potentially damaging former populist President Cristina Fernandez s attempted comeback. Esteban Bullrich, formerly Macri s education minister, received 33.9 percent of voter intention in the contest for Buenos Aires province, home to about 40 percent of voters, according to a poll by consultancy Management & Fit seen by Reuters. Fernandez earned 29.6 percent of voter intention. Another poll by Poliarquia Consultores published in La Nacion newspaper showed Bullrich earning 37.7 percent of voter intention, compared to 35.2 percent for second-place Fernandez. A loss would diminish her chances of returning to the presidency in 2019. The Oct. 22 legislative elections will be closely watched by investors as a signal of Argentines  appetite to return to Fernandez s interventionist policies, and as an indication of Macri s ability to carry out the rest of his agenda.   The one who is weak is the Peronist party, the one who is expanding and getting more influence is the government,  Poliarquia director Alejandro Catterberg told Reuters.  Cristina is only really present in Buenos Aires.  While Macri s  Let s Change  coalition will not obtain a majority in either house of Congress, a strong performance would help in negotiations with opposition lawmakers over reforms to Argentina s tax code and capital markets regulations. The winner receives two seats for their coalition while the second-place finisher receives one, meaning Fernandez will likely enter the Senate either way. Moderate Peronist Sergio Massa is polling a distant third, the surveys showed. Since taking office in December 2015, Macri has introduced a number of reforms economists say were necessary to stabilize Latin America s No. 3 economy, including allowing the peso currency to float and cutting subsidies for energy consumption. Fernandez has criticized the measures during the campaign.  The opinion polls show Bullrich has gained momentum since narrowly losing an Aug. 13 primary. Government data shows the economy improving in recent months, while Macri s nationwide approval rating has risen to its highest level since early 2016 at 46.5 percent, according to Management & Fit. Its poll of 1,000 respondents in Buenos Aires was conducted between Sept. 30 and Oct. 3, and has a 3.1 percent margin of error. Poliarquia consulted 1,130 respondents between Oct. 3 and Oct. 6. It has a 2.97 percent margin of error. ",1
18045,Women march through desert for Israeli-Palestinian peace,"JORDAN RIVER, West Bank (Reuters) - Thousands of Israeli and Palestinian women trekked through a biblical desert landscape on Sunday, converging on the shores of the Jordan River in a march for peace. The women, many of them dressed in white, descended through  the arid hills leading to the river, where they erected a  peace tent  named for Hagar and Sarah, scriptural mothers of Ishmael and Isaac, the half-brother patriarchs of Muslims and Jews.  We are women from the right, the left, Jews and Arabs, from the cities and the periphery and we have decided that we will stop the next war,  said Marilyn Smadja, one of the founders of the organizing group, Women Wage Peace. The organization was established after the 50-day Gaza war of 2014 when more than 2,100 Palestinians, mostly civilians, were killed. Israel put the number of its dead at 67 soldiers and six civilians. Some 5,000 women participated in Sunday s march, organizers said. It began last month at several locations across Israel and will culminate in a rally later in the day outside the Jerusalem residence of Prime Minister Benjamin Netanyahu. ",1
