id,title,text,label
19038,China says war on Korean peninsula will have no winner,"BEIJING (Reuters) - China said on Tuesday war on the Korean peninsula will have no winner, after North Korea s foreign minister said U.S. President Donald Trump had declared war on the North and that Pyongyang reserved the right to take countermeasures. Chinese Foreign Ministry spokesman Lu Kang said Beijing hopes that U.S. and North Korean politicians can realize that resorting to military means would never be a viable way out. China also disapproved of the escalation of the war of words between the United States and North Korea, Lu told a daily news briefing in Beijing. ",1
19039,Second group of refugees to leave Australian camp for U.S. resettlement,"SYDNEY (Reuters) - A second group of about 30 refugees held in Australian-run detention centers on South Pacific islands will leave soon for resettlement in the United States under a controversial refugee swap deal, a U.S. official said on Tuesday. The first group of 22, including men from Bangladesh, Sudan and Rohingya Muslims from Myanmar, left one of the camps on Manus Island in Papua New Guinea on Sunday. They were due to board a plane from Port Moresby to Manila later on Tuesday on their way to the United States. Beverly Thacker, public affairs officer for the U.S. embassy in Papua New Guinea, said a second group would leave soon from the other center on the tiny island of Nauru.  I understand the group of refugees from Nauru will fly via Port Moresby before traveling on to the United States on Wednesday,  she said. Australia agreed on a deal with former U.S. President Barack Obama late last year under which up to 1,250 refugees held in the Australian camps will be offered residency. In return, Australia agreed to resettle several dozen Central American refugees. Those refugees were expected to arrive in Australia within weeks. U.S. President Donald Trump has described the deal as  dumb  but begrudgingly said he will honor it. Concerns persist, however, that many of the refugees in the Australian-run camps will not be offered U.S. resettlement, with the Trump administration vowing that only those who satisfy  extreme vetting  will be approved. Nearly 2,000 men, women and children are held on Manus island and Nauru, where most of them have been awarded refugee status. Despite their refugee status, many of those on Nauru and Manus island have been held for four years in conditions widely criticized by the United Nations and human rights groups. Under Canberra s hardline immigration policy, asylum-seekers intercepted at sea trying to reach Australia are sent for processing on Manus island and Nauru and are told they will never be settled in Australia. ",1
19040,"Philippine presidential guard shot dead, Duterte not nearby","MANILA (Reuters) - A member of Philippine President Rodrigo Duterte s guard unit was shot dead on Tuesday, but the president was far away at the time of the incident and the head of his security team ruled out  foul play. Tuesday morning s mysterious shooting in Malacanang Park, the Manila base of the Presidential Security Group (PSG), is being treated as an isolated incident and terrorism has been ruled out, PSG commander Lope Dagoy said.       The body of the 37-year-old PSG guard was discovered by his wife in his quarters at 0850 a.m. ET. He died from a single gunshot wound to the chest.  We are ruling out foul play,  Dagoy told reporters.  Certainly no foul play.  Duterte s whereabouts had not been known for several hours prior to Dagoy s remarks. The mercurial president was not seen in public on Monday and prior to that had been in his southern home city of Davao, for several days. Asked during a regular briefing about Duterte s whereabouts at the time of the shooting, his spokesman Ernesto Abella said:  We don t have any information regarding that.  Duterte is notoriously unpredictable and often causes confusion with sudden changes to his crowded public schedules, which typically start in the afternoon and can run as much as four hours late, often because of his long, unscripted speeches. He usually spends his weekends in Davao City, sometimes starting as early as Thursday and not returning to Manila until Monday or later. He was due to attend several public events in Manila on Tuesday evening. Malacanang Park is close to Duterte s Bahay ng Pagbabago residence, separated from his Malacanang palace by the Pasig river. Dagoy said police were now investigating the shooting and the PSG did not want to speculate about the circumstances. He condoled with the guard s family on behalf of the unit. ",1
19041,Couple defy Hurricane Maria on roof to save pets - lots of them,"YAUCO, Puerto Rico (Reuters) - Hurricane Maria battered this quiet Puerto Rican outpost and covered it with mud, but it couldn t separate Sandra Harasimowicz from her beloved pets. She and her husband Gary Rosario said they clung to the side of a house for hours last week to save their seven dogs from a hurricane that reduced their picturesque neighborhood in Puerto Rico to a desolate mud pit. Harasimowicz, 43, a native of Poland said the couple were trapped neck-deep in water after Hurricane Maria tore into their home in the southwestern town of Yauco last Wednesday, sending them and their dogs scrambling onto a neighbor s roof to escape. The storm, which has killed at least 10 people across the U.S. territory, turned the couple s street into bed of debris-strewn silt after a nearby river burst its banks. The surging flow entered their house  like it was the end of the world,  Harasimowicz told Reuters on Monday. Trying to keep the animals close in the hurricane while holding tight to solar panels on the neighbor s roof, Harasimowicz said she watched aghast as one of the dogs jumped four times into the raging torrent that had swamped the street. Each time Rosario, who is Puerto Rican and a national guardsman, leapt in after the errant dog to haul it back to safety.  I thought I was going to lose him; he just did it because he s such an animal lover,  said Harasimowicz, whose family lives in the city of Poznan in western Poland.  I said:  That s it, I m losing the animals and I m losing my husband.  The mother of two explained how the couple had earlier stashed their eight cats on top of the kitchen cupboards to ride out the storm when the floodwaters started rising to their chins. The couple had already sent their children, aged 6 and 12, to stay with a friend nearby before Maria struck. But after failing to find a refuge for the cats and dogs, Harasimowicz said they felt they should remain there with the animals, in part because they did not believe the storm would be so severe.  Basically, we underestimated,  Harasimowicz said. Maria knocked out power and telecommunications across the island of 3.4 million, unleashing chaos and disorder that residents believe will take months from which to recover. Residents of the Yauco estate known as Urbanizacion Luchetti returned to find furniture, refrigerators and washing machines had moved around their homes in the mud bath. Floors were caked in a musty-smelling brown sludge. Furnishings were ruined.  Everyone says they want to leave here,  said neighbor Jose Velazquez, 57, reviewing the mess Maria had made of his home. At the end of the street, the rotting body of a pit bull lay on its side by a house railing, maggots teeming at its neck. Harasimowicz and Rosario returned home Wednesday night when the flooding began to recede, spending the night on top of a bunk bed with their pets. But they were horrified as the waters began rising again. Believing they had no choice in order to survive, the couple broke into a neighbor s house with a hammer so they could occupy its rooftop annex with their pets. By then, they had acquired another dog that had wandered up seeking shelter from the storm.  It was either break in or die,  said Rosario, a jovial 49-year-old who on Monday was taking stock of his ruined home and the family s gaggle of pets, all of which survived. The couple have bathed and washed their clothes in rainwater collecting on the roof, and are now planning their next move. After 12 years in Puerto Rico - seven of them in Yauco - Harasimowicz said she has had enough.  Never again,  she said.  This is over for me.  ",1
19042,Couple defy Hurricane Maria on roof to save pets - lots of them,"YAUCO, Puerto Rico (Reuters) - Hurricane Maria battered this quiet Puerto Rican outpost and covered it with mud, but it couldn t separate Sandra Harasimowicz from her beloved pets. She and her husband Gary Rosario said they clung to the side of a house for hours last week to save their seven dogs from a hurricane that reduced their picturesque neighborhood in Puerto Rico to a desolate mud pit. Harasimowicz, 43, a native of Poland said the couple were trapped neck-deep in water after Hurricane Maria tore into their home in the southwestern town of Yauco last Wednesday, sending them and their dogs scrambling onto a neighbor s roof to escape. The storm, which has killed at least 10 people across the U.S. territory, turned the couple s street into bed of debris-strewn silt after a nearby river burst its banks. The surging flow entered their house  like it was the end of the world,  Harasimowicz told Reuters on Monday. Trying to keep the animals close in the hurricane while holding tight to solar panels on the neighbor s roof, Harasimowicz said she watched aghast as one of the dogs jumped four times into the raging torrent that had swamped the street. Each time Rosario, who is Puerto Rican and a national guardsman, leapt in after the errant dog to haul it back to safety.  I thought I was going to lose him; he just did it because he s such an animal lover,  said Harasimowicz, whose family lives in the city of Poznan in western Poland.  I said:  That s it, I m losing the animals and I m losing my husband.  The mother of two explained how the couple had earlier stashed their eight cats on top of the kitchen cupboards to ride out the storm when the floodwaters started rising to their chins. The couple had already sent their children, aged 6 and 12, to stay with a friend nearby before Maria struck. But after failing to find a refuge for the cats and dogs, Harasimowicz said they felt they should remain there with the animals, in part because they did not believe the storm would be so severe.  Basically, we underestimated,  Harasimowicz said. Maria knocked out power and telecommunications across the island of 3.4 million, unleashing chaos and disorder that residents believe will take months from which to recover. Residents of the Yauco estate known as Urbanizacion Luchetti returned to find furniture, refrigerators and washing machines had moved around their homes in the mud bath. Floors were caked in a musty-smelling brown sludge. Furnishings were ruined.  Everyone says they want to leave here,  said neighbor Jose Velazquez, 57, reviewing the mess Maria had made of his home. At the end of the street, the rotting body of a pit bull lay on its side by a house railing, maggots teeming at its neck. Harasimowicz and Rosario returned home Wednesday night when the flooding began to recede, spending the night on top of a bunk bed with their pets. But they were horrified as the waters began rising again. Believing they had no choice in order to survive, the couple broke into a neighbor s house with a hammer so they could occupy its rooftop annex with their pets. By then, they had acquired another dog that had wandered up seeking shelter from the storm.  It was either break in or die,  said Rosario, a jovial 49-year-old who on Monday was taking stock of his ruined home and the family s gaggle of pets, all of which survived. The couple have bathed and washed their clothes in rainwater collecting on the roof, and are now planning their next move. After 12 years in Puerto Rico - seven of them in Yauco - Harasimowicz said she has had enough.  Never again,  she said.  This is over for me.  ",1
19043,Turkish court releases jailed journalist in opposition newspaper case,"ISTANBUL (Reuters) - A Turkish court released prominent journalist Kadri Gursel from jail pending trial late on Monday, in a case that targets the opposition Cumhuriyet newspaper and has been condemned by critics of President Tayyip Erdogan as an attack on free speech. Television footage showed Gursel hugging his wife and colleagues as he emerged from jail at Silivri, west of Istanbul after some 330 days in custody.  This is not something to be really happy about. There are Cumhuriyet staff who have been jailed due to unjust, baseless allegations,  Gursel told reporters outside the jail. Prosecutors say Cumhuriyet was effectively taken over by supporters of Fethullah Gulen, a U.S.-based cleric blamed by the government for last year s attempted coup, and that the paper was used to target Erdogan and  veil the actions of terrorist groups.  The newspaper and staff have denied the charges. Four more prominent staff of Cumhuriyet, correspondents and executives, remained in custody after the third hearing in the case, including editor-in-chief Murat Sabuncu. The rest of the 17 defendants are free pending trial. Prosecutors are seeking up to 43 years in jail for the newspaper staff, who stand accused of targeting Erdogan through  asymmetric war methods.  Social media posts comprised the bulk of evidence in the indictment, along with allegations that staff had been in contact with users of Bylock, an encrypted messaging app the government says was used by Gulen s followers. Rights groups and Turkey s Western allies have complained of deteriorating human rights under Erdogan. In the crackdown since last July s failed coup, 50,000 people have been jailed pending trial and some 150,000 detained or dismissed from their jobs. Around 150 media outlets have been shut down and 160 journalists jailed, the Turkish Journalists Association says.  ",1
19044,Supporters of South Korea ex-leader Park ask U.N. body to probe her detention conditions,"SEOUL (Reuters) - Supporters of former South Korean president Park Geun-hye have asked a United Nations body to investigate whether her detention during her corruption trial was preventing Park from getting proper medical treatment, a barrister said on Tuesday.  Park, ousted earlier this year and in detention since March, is undergoing a lower court trial for charges of abuse of power and bribery. Her current detention period for the lower court trial is due to end on October 17, which the prosecution asked the court to extend on Tuesday. A legal team working for Park s supporters has asked the U.N. Working Group on Arbitrary Detention in Geneva to look into whether Park was given medical treatment and whether there were procedural irregularities in her current trial, said Rodney Dixon QC, a London-based human rights barrister.   She is not a flight risk... She has been denied opportunity to receive adequate medical care through provisional release or options of house arrest,  said Dixon.  Since her detention began in late March, Park has declined witness appearances in concurrent trials citing health issues, and various South Korean media have reported her as having chronic back and shoulder pains, difficulty sleeping and nodding off more than once during hearings.  South Korea s justice ministry, which oversees the Seoul Detention Center where Park is held, said all detainees are guaranteed ample chances to receive medical care both inside the center and at outside medical facilities when needed, and as such Park is receiving proper medical care.  The ministry declined to disclose Park s exact medical conditions as they are private. Seoul Central District Court, where Park s trial is ongoing, directed questions about Park to the justice ministry as detention is its purview.  The U.N. Working Group on Arbitrary Detention did not respond to a request for comment.  Although the U.N. Working Group on Arbitrary Detention does not have the power to enforce an action, it can seek information from the South Korean government, organize a visit to Park to investigate and announce its findings.  The team working on behalf of Park s supporters said in a statement this month it will also bring Park s case before the U.N. Human Rights Council in November during a periodic review of South Korea s human rights compliance.  ",1
19045,Weakened dam looms as latest threat to Puerto Rico after hurricane,"SAN JUAN, Puerto Rico (Reuters) - A dam in Puerto Rico weakened by heavy rains from Hurricane Maria was in danger of failing on Sunday, posing a flood threat to thousands of homes downstream as the storm-battered U.S. island territory struggled through a fifth day with virtually no electricity. Some 70,000 people who inhabit a river valley below the Guajataca Dam in the northwestern corner of the island have been under evacuation orders since Friday afternoon, when authorities first warned that the earthen structure was in danger of imminent collapse. The fear of a potentially catastrophic dam break added to the pandemonium facing disaster relief authorities in the aftermath of Maria, which has claimed at least 29 lives across the Caribbean, according to officials and media reports.  Puerto Rico Governor Ricardo Rossello personally urged residents of the area to heed evacuation orders after surveying damage to the dam on Saturday, telling reporters that a fissure in the structure  has become a significant rupture.  The dam, which stands about 120 feet (37 meters) tall, was built in 1929 and supplies the surrounding region with hydropower, drinking water and irrigation supplies. The National Weather Service in San Juan, the island s capital, extended a flash flood watch for communities along the rain-swollen Guajataca River below the dam through midday Sunday. If the dam were to fail, flooding would be life-threatening, the Weather Service warned.  Stay away or be swept away,  it said. Maria, the second major hurricane to savage the Caribbean this month and the most powerful to strike Puerto Rico in nearly a century, carved a path of destruction through the island after plowing ashore early on Wednesday.  Arriving as a Category 4 storm on the Saffir-Simpson wind scale, with top winds of up to 155 mph (249.5 kph), Maria ripped roofs from buildings, turned roads into gushing debris-strewn rivers and knocked out power across the entire island, home to 3.4 million people.  We lost our house, it was completely flooded,  said  resident Carmen Gloria Lamb, a resident near the rain-swollen Guajataca.  We lost everything; cars, clothes, everything.  Puerto Rico officials have officially confirmed 10 storm-related fatalities on the island, and the hurricane was blamed for at least 19 other deaths across the Caribbean, the bulk of them on the devastated island nation of Dominica. Severe flooding, structural damage to homes and the loss of all electricity, except from backup generators, were three of the most pressing problems facing Puerto Ricans, New York Governor Andrew Cuomo, whose state is home to many of Puerto Rican descent, said during a tour of the island.  It s a terrible immediate situation that requires assistance from the federal government, not just financial assistance,  he said on CNN on Saturday. Even the island s medical facilities have been left in precarious shape, with many hospitals flooded, strewn with rubble and running critically low on diesel fuel needed to keep generators operating. Evacuation to the U.S. mainland is the only option for some patients. Signs of the strain on Puerto Ricans were evident throughout San Juan, the capital. Drivers had to wait up to seven hours at the few filling stations open on Saturday, according to news reports. Water rationing also began on Saturday. Signs posted throughout San Juan s Old Town informed residents that service would return for two hours until further notice.  Telephone service also was unreliable, with many of the island s cell towers damaged or destroyed. On Sunday morning, the governor told reporters that officials would continue to clear roads and bridges blocked by the storm and that he would be joining a supply delivery mission to Caguas, a small city in the mountains south of San Juan.  The storm caused an estimated $45 billion of damage and lost economic activity across the Caribbean, with at least $30 billion of that in Puerto Rico, said Chuck Watson, a disaster modeler at Enki Research in Savannah, Georgia.  Maria, which was hundreds of miles (km) east of Florida over the Atlantic Ocean on Sunday, has been downgraded to a Category 2 storm and was expected to weaken further as it moves north in the Atlantic off the East Coast over the next two days. Maria hit Puerto Rico about two weeks after Hurricane Irma, one of the most powerful Atlantic storms on record, killed more than 80 people in the Caribbean and the United States. The two storms followed Hurricane Harvey, which also killed more than 80 people when it struck Texas in late August and caused flooding in Houston. ",1
19046,Multinationals in Puerto Rico respond to Hurricane Maria,"(Reuters) - Storm-battered Puerto Rico, with a population of 3.4 million, is still without electricity five days after Hurricane Maria struck with ferocious winds and torrential rains, the most powerful hurricane to hit the U.S. territory for nearly a century. Eighty percent of the power lines in Puerto Rico are down, the island s electricity utility PREPA said on Monday. PREPA spokesman Carlos Monroig said the utility is evaluating all of Puerto Rico s electrical infrastructure by air.  The following are responses from multinational companies with a presence in Puerto Rico on how they are dealing with the aftermath of Maria: WAL-MART STORES INC Wal-Mart spokesman Phillip Keene said:  We don t have a timetable yet on being fully operational, but we are working very hard to recover operations on the island as quickly as possible. As of this morning, hundreds of loads of water, emergency supplies and other needed resources like generators have either been delivered to the island or are on the way there. We will send trucks to open stores and those that are able to accept deliveries as soon as safely possible. No details to share on economic or operational impact.  Lisa Belot, media relations at Sprint, said:  Due to the severe damage caused by Hurricane Maria and the impact on Sprint s network, technical staff have mobilized to review the state of our sites in Puerto Rico and to expedite the reconstruction process to reestablish communication as quickly and safely as possible for all of our customers. Our first shipment has already arrived in Puerto Rico with generators and parts required for restoration, and crews of engineers and technicians from the U.S. have already joined the local team on the island. A second shipment is scheduled to arrive on Wednesday.  The company said:  We are closely monitoring our network in Puerto Rico and working to address the full effects of Hurricane Maria. Storm damage is significant across the region and commercial power is unavailable, both of which can affect our ability to provide service. And, unfortunately, some cleanup crews working in the area have accidentally damaged additional communications infrastructure.  We are coordinating with local authorities and deploying resources as rapidly as possible to assist in restoration and recovery efforts as quickly as conditions allow.  Nat lia Salom o, global corporate media relations at drugmaker and consumer Johnson & Johnson, said:  Our preliminary assessment is that our physical facilities fared well given the magnitude of the storm. We are partnering with local and federal authorities to monitor the state of the infrastructure.  While we helped our employees and campuses prepare, we continue to work with customers and our emergency aid partners to restock products and relief supplies that have been in heavy demand. Prior to the storm, we took steps to adjust our raw material and product supply flow to account for potential interruptions, and we will continue to assess the situation.  BRISTOL-MYERS SQUIBB CO         Bristol-Myers Squibb spokesman Ken Dominski said:  Puerto Rico sustained significant damage, and our primary concern is with our employees, their families and the citizens of Puerto Rico.  We have some damage to one of our three facilities, however we are executing contingency plans that we believe mitigates product supply risk as we assess the situation on the island and work to bring our operations back online. We are contacting employees to provide support in their recovery from Hurricane Maria while the Bristol-Myers Squibb Foundation is responding with a $250,000 cash donation to support emergency relief efforts.  Scott Sayres, a spokesman for Honeywell International, said the company s focus is on making sure their employees are safe.  They re still working on it ... our folks on the ground are making sure everyone s accounted for and what their needs are ... we re still assessing the facilities.  ",1
19047,"Exclusive: Mexico unlikely to find more quake survivors, emergency chief says","MEXICO CITY (Reuters) - Mexico will search another three days beneath the rubble for possible survivors of the September 19 earthquake even though it is unlikely rescuers will find anyone alive, the country s chief of emergency services said on Monday. Luis Felipe Puente, coordinator of Mexico s Civil Protection department, also told Reuters that the government has instructed prosecutors to investigate newly constructed buildings that collapsed in the quake for code violations, including a school where 19 children and seven adults died.  I can say that at this time it would be unlikely to find someone alive,  Puente said in an interview, referring to 43 missing people being sought at four disaster sites in Mexico City.      The 7.1 magnitude quake struck one week ago, killing 326 people including 187 people in Mexico City, damaging 11,000 homes, of which about 1,500 will need to be demolished, Puente said. About 10 percent of damaged buildings were constructed after strict building codes were enacted in the wake of the devastating 1985 earthquake that killed an estimated 10,000 people, Puente said, leading officials on Monday to instruct prosecutors to open investigations.  The Mexico City mayor and the national government have already ordered judicial investigations to determine who was responsible for new construction that did not meet the requirements,  Puente said from Civil Protection headquarters, where a roomful of technicians monitored seismic activity and tropical storms on an array of screens. A school that collapsed in southern Mexico City, killing 19 children and seven adults, will be among the subjects of the investigations, Puente said. Officials who approved the school building, the construction company and the owner of the property all could be held accountable if any violations are discovered, Puente said. The largest search and rescue effort was under way at an office building in the Roma section of Mexico City where 40 people may be buried, based on families who have reported their relatives missing, Puente said. A person was believed missing at each of three other buildings in the capital where search operations are in progress, Puente said. Dogs trained to pick up the scent of survivors have yet to find any signs of life at the search sites, he said. Asked how mucher longer search and rescue operations would continue, Punete said,  As of today, we have agreed to another 72 hours.  ",1
