id,title,text,label
10020,"Obama, Republicans urge Trump to soften tone","WASHINGTON (Reuters) - Donald Trump is facing bipartisan pressure to adopt a more presidential tone in his White House run including from Democratic President Barack Obama and Republicans who worry his missteps may do irreparable harm to the party and his campaign.  The Republican front-runner came under fire from Obama on Friday over Trump’s recent comments that he would not rule out using nuclear weapons in Europe and that Japan and South Korea might need nuclear weapons to ease the U.S. financial commitment to their security.  “The person who made the statements doesn’t know much about foreign policy or nuclear policy or the Korean peninsula, or the world generally,” Obama told a news conference at the conclusion of a nuclear security summit in Washington. “I’ve said before that people pay attention to American elections. What we do is really important to the rest of the world,” he said. Trump lost ground on the online prediction market after drawing fire for his suggestion earlier in the week, which he later dialed back, that women be punished for getting abortions if the procedure is banned. Those who marveled at Trump’s rise are now warning the New York billionaire that his shoot-from-the-lip approach to campaigning could jeopardize his chance to win the Republican nomination for the Nov. 8 election. Tuesday could be a turning point when Wisconsin hosts its nominating contest. Trump, 69, trails his leading rival, U.S. Senator Ted Cruz, 45, of Texas in the Upper Midwestern state. A Cruz win would make it harder for Trump to reach the magic number of 1,237 delegates needed to secure the nomination before the Republican national convention in July. The winner will get to claim all of Wisconsin’s 42 delegates. “If he continues to fumble the ball, he risks everything,” said David Bossie, who as president of the conservative group Citizens United has helped to introduce Trump to grassroots activists. “These types of ham-handed mistakes give his opponents even greater opportunity.” But losing the Republican nomination may not keep Trump out of the November election. In excerpts of an interview on “Fox News Sunday” to be aired this Sunday, Trump said he wanted to run as a Republican but declined to rule out a third-party candidacy. Asked what he would do if he didn’t get the Republican nomination, Trump replied: “We’re going to have to see how I was treated.” A businessman and former reality TV show host, Trump has never held public office but hails his mastery of negotiating business deals as the sort of experience a U.S. president needs to be successful at home and abroad. He sent ripples through the Republican Party, which promotes a muscular foreign policy, by declaring NATO obsolete and for asserting that as president he might loosen the ties with  longstanding U.S. allies.   Trump made a surprise visit on Thursday to the Republican National Committee in Washington where he said he and Chairman Reince Priebus discussed how to unify the party going into the July convention. Priebus also addressed any confusion Trump may have had about delegate allocation rules that will govern the proceedings, a source familiar with the meeting told Reuters. Should Trump fail to win enough delegates to secure the nomination outright in the state-by-state contests ending in June, party delegates will select a nominee at the convention in a complex process of sequential votes. Online predictions market PredictIt said on Friday that the probability Trump will win his party’s nomination has dropped sharply in the past week while the likelihood of a contested convention to choose another candidate has risen. Those Republicans who see in Trump a chance to generate voter turnout beyond party regulars to blue-collar Democrats and win the White House say his detail-free style of campaigning has come back to haunt him and he needs to gear up for a new phase. Trump needs to be less sensitive about attacks from opponents and let some go by without responding, said retired neurosurgeon Ben Carson, a former Republican presidential candidate who dropped out of the race earlier this year and has since endorsed Trump. “If he can just get beyond that and learn how to bite his tongue and redirect people to something that is important, it will show a level of statesmanship,” Carson said. During the Wisconsin campaign, Trump has relentlessly attacked the state’s governor, Scott Walker, another Republican who dropped out of the presidential race last year and who has endorsed Cruz. Former U.S. House of Representatives Speaker Newt Gingrich, who has offered Trump informal advice, said Trump should replicate the type of performance he gave at the American Israel Public Affairs Committee on March 21, when he spoke from a teleprompter and offered a well-thought-out case for strong U.S.-Israeli relations. Gingrich said Trump should make eight to 10 policy speeches in order to give voters “a sense of stability and seriousness.” “He’s gone from being an insurgent that people laughed at and a front-runner that people were amazed by to the potential nominee. That requires you to change your role as all this comes together,” Gingrich said. Alternatively, Trump could start to listen to what he says is his wife Melania’s longtime admonishment: “Darling, be more presidential.”  Former Secretary of State Hillary Clinton and U.S. Senator Bernie Sanders will compete in Wisconsin on Tuesday on the Democratic Party side. Both have hop-scotched between Wisconsin and New York, which holds its primary on April 19.  Clinton, a former U.S. senator from New York with national campaign headquarters in Brooklyn, is trying to prevent the Brooklyn-born Sanders, who represents Vermont in the Senate, from eroding support on her home turf. Both candidates will attend a state party fundraising dinner in Wisconsin on Saturday. ",1
10021,Ted Cruz hit with 'New York values'; Trump gets Giuliani backing,"WASHINGTON (Reuters) - U.S. Senator Ted Cruz of Texas is getting a taste of the “New York values” he derided in Iowa as Republicans turn to the next big U.S. presidential contest in the home state of front-runner Donald Trump. The New York billionaire lost the Wisconsin Republican primary on Tuesday to Cruz and is seeking to rebound in New York on April 19. He won the backing on Thursday of former New York Mayor Rudy Giuliani, who was irked by Cruz’s values comments. “It’s New York City. We’re family. I can make fun of New York but you can’t,” Giuliani, who led the city through the trauma of the Sept. 11, 2001, attacks, told the New York Post. “I support Trump. I’m gonna vote for Trump,” he said. Ohio Governor John Kasich, running third in the Republican race, chimed in with an ad called “Values,” part of a seven-figure ad buy in New York and Pennsylvania, which votes on April 26. “New Yorkers aren’t stupid and they certainly won’t fall for Ted Cruz’s lame soliloquies and flattery after he slammed their values,” said Kasich spokeswoman Connie Wehrkamp. Trump canceled a Friday trip to California to focus on New York. He turned on Cruz Wednesday night during his first rally in the state since the double-digit loss in Wisconsin. “I’ve got this guy standing over there, looking at me, talking about New York values with scorn in his face, with hated, with hatred of New York,” Trump said, drawing a chorus of boos. Cruz credited his Feb. 1 Iowa caucuses victory in part to  his attacks on Trump’s “New York values.” He told ABC on Thursday the phrase referred to the state’s liberal Democrats. Cruz took another hit in the Bronx, where a group of high school students protesting his stance on immigration threatened a walkout if their principal did not cancel his appearance. “Most of us are immigrants or come from immigrant backgrounds. Ted Cruz goes against everything our school stands for,” Destiny Domeneck, 16, told the New York Daily News. School authorities complied, the newspaper reported on Thursday. ",1
10022,Bill Clinton defends wife's 'super predator' comment to protesters,"(Reuters) - Bill Clinton faced down protesters for 10 minutes at a presidential campaign rally in Philadelphia for his wife, Hillary Clinton, over their criticisms that a 1994 crime bill he approved while president led to a surge in black people being imprisoned. Several protesters heckled him and held signs, including one that read “CLINTON Crime Bill Destroyed Our Communities.” Video footage of Hillary Clinton defending the bill in 1994 by calling young people in gangs “super predators” who need to “be brought to heel” have been widely circulated during the campaign by activists in the Black Lives Matter protest movement. Bill Clinton defended her 1994 remarks, which protesters say were racially insensitive.  “I don’t know how you would characterize the gang leaders who got 13-year-old kids hopped on crack and sent them out on the street to murder other African-American children,” he said, shaking his finger at a heckler as Clinton supporters cheered, according to video of the event. “Maybe you thought they were good citizens. She didn’t.”  Hillary Clinton, who also has faced protesters upset by her remarks, has said she regrets using the term.  Bill Clinton said last year that he regrets signing the Violent Crime Control and Law Enforcement Act into law because it contributed to the country’s high incarceration rate of black people for nonviolent crimes. ",1
10023,Obama defends choice of white male jurist for Supreme Court,"CHICAGO (Reuters) - President Barack Obama on Thursday defended his pick of a white man to fill a U.S. Supreme Court vacancy against criticism he could have chosen someone from a more diverse background, saying Merrick Garland was “indisputably qualified” for the post. Obama was speaking at a town hall-style event at the University of Chicago Law School, where he once taught, as part of a White House campaign to pressure the Republican-led Senate to approve Garland, a centrist appellate court judge. Responding to a question from a student about what kind of “diversity” Garland brought to the job, Obama joked that he came from Skokie, Illinois, a suburb of Chicago. “At no point did I say: ‘Oh, I need a black lesbian from Skokie in that slot ... can you find me one?’ That’s just not how I’ve approached it,” Obama said, noting he had transformed the federal court with diverse picks. “Yeah, he’s a white guy, but he’s a really outstanding jurist. Sorry,” Obama said of Garland, 63, calling him “indisputably qualified to serve on the highest court in the land.”  Obama’s first two Supreme Court picks were women, including Sonia Sotomayor, the court’s first Hispanic justice. Some groups had hoped Obama would this time nominate appeals court judge Sri Srinivasan to be the court’s first Indian-American member. Garland faces an uphill fight being confirmed in the face of Republican opposition. Senate Majority Leader Mitch McConnell has insisted the next president, who will take office on Jan. 20 after the Nov. 8 election, should fill the vacancy created by the Feb. 13 death of conservative Justice Antonin Scalia. Before the event, McConnell dismissed Obama’s Chicago event as political theater. “I’m sure he’ll gloss over the fact that the decision about filling this pivotal seat could impact our country for decades, that it could dramatically affect our most cherished constitutional rights like those contained in the First and Second Amendments,” McConnell said in a Senate floor speech, referring to gun rights and freedom of speech and religion. The high court is now split 4-4 between conservatives and liberals. Garland, if confirmed, could tilt the court to the left for the first time in decades. Obama told the law school audience that the partisan fight over the nomination threatened to erode the “institutional integrity” of the courts. “We are going to see the kinds of sharp partisan polarization that have come to characterize our electoral politics seeping entirely into the judicial system, and the courts will be just an extension of our legislatures and our elections and our politics,” Obama said. “At that point, people lose confidence in the ability of the courts to fairly adjudicate cases and controversies,” he said.  Most Republican senators have backed McConnell’s stance. Only two of the 54 Republicans in the 100-seat Senate have said Garland deserves hearings and a vote. Some others have said they will meet with Garland privately for a “courtesy visit.” That includes Judiciary Committee Chairman Chuck Grassley, who is set to have breakfast with Garland next Tuesday, but only to explain why he will not consider his nomination. On Thursday, Senator Lindsey Graham, a South Carolina Republican, announced he would have a courtesy meeting with Garland. But Graham’s spokesman said the senator had not changed his opposition to holding hearings and a vote on the nomination. ",1
10024,"Trump, under fire on many fronts, expands campaign team","WASHINGTON (Reuters) - Donald Trump, under pressure to show a more presidential image, elevated a top adviser on Thursday and said he planned to hire additional staff to prepare for the possibility of a long fight for the Republican nomination. The developments came as Trump tries to rebound from a loss in Wisconsin on Tuesday to U.S. Senator Ted Cruz of Texas, a defeat that punctured the billionaire businessman’s aura of inevitability and made it more likely the nominee will be picked in a floor fight at the Republican National Convention in July.  The Republican front-runner’s stumble in Wisconsin exposed a variety of weaknesses. Trump alienated many female Republican voters by saying that women who have an abortion if the procedure were banned should be punished, a position he later backtracked on.  He also appeared to have been outmaneuvered in the scramble for delegates in Louisiana. Although Trump beat Cruz in that state on March 5, Cruz may end up with more delegates from Louisiana than Trump. Trump announced that he has assigned all functions related to the nomination process to veteran political operative Paul Manafort, who was hired to manage the process of corralling delegates who will pick the nominee. “The nomination process has reached a point that requires someone familiar with the complexities involved in the final stages,” Trump said. Trump also canceled plans for a campaign swing through California in coming days in order to concentrate on New York, which has suddenly emerged as a must-win state for him on April 19. He has a big lead in his home state. A Trump campaign statement said that he will add to his team as the Republican National Convention nears and that he would announce new hires in the weeks ahead.  The expansion of Trump’s campaign means his team will grow beyond the close-knit group of advisers who have been at his side since he jumped into the presidential race last June. Trump said he plans to open a Washington office next week. While there has been speculation that Trump might make Manafort his campaign manager, the candidate’s statement made clear that current campaign manager Corey Lewandowski and deputy manager Michael Glassner would remain in their positions. Lewandowski has been charged with simple battery for grabbing a reporter who tried to ask Trump a question in Florida a month ago. Trump, famously loyal to people he trusts, has rejected calls that he fire Lewandowski. ",1
10025,Democrats force postponement of committee's vote on SEC nominees,"WASHINGTON (Reuters) - The U.S. Senate Banking Committee on Thursday had to postpone its vote to confirm the two nominees to join the Securities and Exchange Commission, after four Democrats created a wall of opposition over the nominees’ views of corporate political spending. The resistance posed by Charles Schumer of New York, Robert Menendez of New Jersey, Jeff Merkley of Oregon and Elizabeth Warren of Massachusetts, led to procedural confusion and the Republican Committee Chairman, Richard Shelby of Alabama, decided to delay the vote.  The SEC, the country’s top securities regulator, has faced mounting pressure to require corporations to disclose political donations since the Supreme Court struck down strict limits on campaign finance in its 2010 Citizens United decision. During a confirmation hearing on the nominees last month, Schumer had demanded the two nominees, Republican Hester Peirce and Democrat Lisa Fairfax, state in writing that they support requiring corporations to make their political donations public. At Thursday’s vote, he said the answers he received were “gobbledy gook” that did not express firm positions, and he would oppose the nominations.  “Right now, the SEC is our best hope to undo some of the damage from Citizens United and stop the torrential downpour of dark money into our elections,” Schumer said after the hearing. “The SEC needs commissioners who believe in and support campaign spending transparency, and unfortunately these nominees have yet to answer that call.” Budget legislation passed by the Republican-majority Congress at the end of 2015 blocked the SEC from creating a rule on political spending. At March’s confirmation hearing Peirce, a senior fellow at George Mason University, said the SEC is charged with carrying out laws and she would not undermine the budget legislation if confirmed. Peirce and Fairfax, a law professor at George Washington University, were nominated by President Barack Obama in October. At the hearings the most powerful Democrat on the committee, Sherrod Brown of Ohio, pressed to confirm the nominees quickly and send their names to the full Senate to approve. “These people have been asked to take on important jobs. It is incumbent upon us to act on them promptly today and then on the floor,” Brown said. Thursday’s vote was “en banc,” which meant the committee was set to approve a single list of nominations that included the two. Voting was also postponed, then, for the other nominees on the list. ",1
10026,Vanguard CEO 'encouraged' by efforts to revise retirement advice rule,"(Reuters) - Vanguard Group Chief Executive Bill McNabb said on Thursday he was encouraged by the U.S. Department of Labor’s steps to make new rules on the advice brokers provide on retirement savings “more workable.” “We are encouraged that the DOL has taken important steps to establish meaningful protections for retirement investors while making the final rule more workable,” McNabb said in a statement posted online. The Obama administration on Wednesday unveiled its final version of a retirement advice rule aimed at ensuring that broker-dealers put their clients’ interests ahead of their own profits, though it was softened in response to industry complaints. Vanguard, a major manager of retirement investments that oversees more than $3 trillion in assets, had criticized an earlier version of the proposal as being applied too broadly to its activities and to situations in which investors would not reasonably expect that they were receiving investment advice. Yet Vanguard said the new rule makes disclosure and contract requirements “more practical and easier to follow.” “All of the effort within the industry to improve the DOL proposal appears to have produced positive results,” according to John Schadl, a member of the company’s legal department, according to a statement also posted online. The company praised the government’s efforts to align its rules better with existing standards laid out by other regulatory bodies, although Vanguard said “the DOL could have done more to harmonize these standards.” The Valley Forge, Pennsylvania-based company said it has not fully reviewed the 1,023 pages of rules the department released. “It is almost certain that we will find provisions of the new rule that will adversely affect some within the industry,” Schadl said in the statement. ",1
10027,South Carolina bill aims to limit transgender access to bathrooms,"(Reuters) - South Carolina lawmakers have introduced a measure that would require transgender people to use public bathrooms matching their sex at birth, disregarding a growing outcry for a repeal of a similar provision enacted last month in North Carolina. Legislation such as the bill proposed in the Republican-controlled state Senate on Wednesday has fueled a national debate, with states entrenched on either side of the issue and major companies calling for a rollback on measures restricting transgender rights. The South Carolina measure would prohibit local governments from requiring private businesses to provide restroom access based on gender identity rather than birth gender. “Men should use the men’s room, and women should use the women’s room - that’s just common sense,” Republican Senator Lee Bright, a sponsor of the bill, told The State newspaper. “North Carolina is getting so much flak over what is common sense.” The South Carolina measure is narrower than North Carolina’s law, which precludes local governments from adopting anti-discrimination ordinances with protections based on gender identity and sexual orientation. But opponents warned the new proposal could spark the economic backlash seen this week in North Carolina, where   PayPal Holdings Inc cited the discriminatory nature of the law in canceling a new operations center that was to employ 400 workers in Charlotte. More than 130 business leaders, including the chief executives of Bank of America, Herbalife and American Airlines, have signed a letter with the Human Rights Campaign calling for a repeal. “Government simply has no place in our bathrooms,” said Jeff Ayers, executive director of South Carolina Equality, a lesbian, gay, bisexual and transgender civil rights group. Pennsylvania Governor Tom Wolf signed two executive orders on Thursday aimed at safeguarding the rights of transgender people. One of them bans the state from discriminating against any employee or job applicant based on a host of criteria including “gender expression or identity.”  “This is the right thing to do. ... This is also the smart thing to do,” Wolf said, citing PayPal’s decision in North Carolina.  Last year, the Democratic governor named a transgender woman as the state’s physician general, a Cabinet-level post.   More than a dozen states have considered bathroom provisions this year that would restrict access for transgender people, according to the National Conference of State Legislatures.    The measures come amid a wave of legislation pushed by social conservatives after the U.S. Supreme Court legalized same-sex marriage last year. Mississippi’s Republican governor on Tuesday signed a law allowing people with religious objections to deny wedding services to same-sex couples and permitting employers to cite religion in determining workplace policies on dress code, grooming and bathroom and locker access. In response, a number of governors and mayors have banned non-essential government travel to Mississippi or North Carolina. Last week, the governors of Georgia and Virginia vetoed “religious liberty” bills, which critics said discriminated against same-sex couples. ",1
10028,Pennsylvania bans bias against transgender people,"(Reuters) - Pennsylvania Governor Tom Wolf signed two anti-discrimination executive orders on Thursday aimed at safeguarding rights of transgender people, countering efforts by other states forcing them to use public bathrooms that match their gender at birth. One order bans the state from discriminating against any employee or job applicant based on a host of criteria including “gender expression or identity.” It also bans discrimination based on race, color, religious creed, ancestry, union membership, age, gender, sexual orientation, national origin, AIDS or HIV status, or disability. The second seeks to eliminate discrimination in contracting, requiring any company doing business with the state to eliminate bias in hiring and promotion. ",1
10029,Model who alleges Trump's agency defrauded her moving forward with case,"NEW YORK (Reuters) - A Jamaican fashion model who alleges that Republican presidential front-runner Donald Trump’s modeling agency defrauded her of $225,000 in pay is moving forward with her case, despite a federal judge’s decision to dismiss the lawsuit. U.S. District Judge Analisa Torres in New York dismissed the lawsuit on March 23, saying there was insufficient evidence that model Alexia Palmer had been misled or was owed back pay. On Wednesday, Palmer’s lawyer, Naresh Gehi, said, “We are now going to pursue our rights before the Department of Labor, and, if necessary, we will then appeal this case to the New York state Supreme Court.” Palmer accused Trump Model Management LLC of lying to the federal government in its work-visa application that she would be paid a $75,000-a-year salary while living in the United States, court documents show. Instead, Palmer earned just $3,380 during the three years she was under contract with the agency after it took an 80 percent cut of her wages by deducting charges for everything from postage to walking lessons to mobile phone costs, as well as $4,000 in administrative fees, court papers show. Trump’s lawyers have blasted the case as “frivolous” and without merit. “The salary that was posited was aspirational in nature,” said Trump’s lawyer for immigration issues, Michael Wildes. “Trump Model has been in full compliance, and should fare well in any investigation or audit.” Though Trump is not personally named in the lawsuit, his presidential campaign spokeswoman, Hope Hicks, said in a statement last month that Trump Model Management’s treatment of Palmer was in line with “standard practice in the modeling industry.” Trump has won Republican front-runner status in the 2016 election in large part by positioning himself as a champion of the American worker, vowing to protect U.S. jobs and bring back positions that companies have moved overseas to take advantage of cheaper foreign labor.  The controversial H-1B visa program for foreign workers became an issue at a presidential debate in Miami last month, where Trump called H-1B visas “very, very bad for workers.” He has acknowledged using them in his own businesses.  “I know the H-1B very well; it’s something that I, frankly, use,” he said.   In August, Reuters reported that Trump’s companies had sought to import at least 1,100 workers on temporary visas since 2000. Of those, 250 were filed for foreign fashion models, according to a Reuters analysis of federal Department of Labor data. Palmer attorney Gehi will appear on Friday, along with immigration experts, at a news conference at the National Press Club in Washington to discuss the case with reporters.  ",1
