id,title,text,label
16533,"Philippines, Russia sign two military deals","MANILA (Reuters) - Thousands of assault rifles and helmets were among the military gear Russia donated to the Philippines in a bid to widen its arms market in Southeast Asia at a time when Manila is seeking to diversify weapons systems, officials said on Wednesday. Manila received about 5,000 Kalashnikov rifles, 5,000 steel helmets, about a million rounds of ammunition for the rifles and 20 army trucks in a ceremony attended by President Rodrigo Duterte, who also toured one of five visiting Russian warships. The gift came a day after Russia and the Philippines signed two military pacts, including a sales contract with Rosoboronexport, a state-owned vendor of Russian defense equipment.    We are looking at acquiring some equipment for humanitarian assistance and disaster relief operations, but there are no specifics yet,  Defense Secretary Delfin Lorenzana told Reuters.  We are still discussing.  Lorenzana said the Rosoboronexport contract was not a sales deal but signaled the Philippines  intention to acquire small arms, vehicles and special equipment for disaster operations. But the Philippines  biggest source of arms, the United States, was not worried at the prospect of equipment donated by its rivals China and Russia.  I don t attach very much significance to it, some trucks or guns being dropped off to a country that s fighting terrorists right now,  U.S. Defense Secretary Jim Mattis told reporters on the plane to Bangkok.  It s a sovereign decision by the Philippines,  he added.  So it s not a big issue...other nations are coming to their help.  The United States and China dominate regional arms trade.  Since 2000, the United States has donated close to $1 billion worth of military equipment to the Philippines, ranging from surveillance planes, drones and boats to small arms.  China, which promised to donate a third shipment of small arms after a meeting on Wednesday between Lorenzana and his Chinese counterpart, General Chang Wanquan, has already given the Philippines about $7 million in small arms.   The deals with the Philippines will allow Russia to expand its arms market in the region, said another senior Philippine official, who declined to be named because he was not authorized to speak to media.  The Philippines is now open to buying Russian arms as Manila cultivates closer ties with Moscow, he added, particularly as the military looks to diversify its equipment, reining in costs while maintaining quality.  Moscow has been offering to sell arms to us since the mid-1990s and they are willing to barter guns for bananas,  he said, adding that Russia was selling fighters, helicopters and submarines to the Philippines. ",1
16534,Former Turkish minister launches party to challenge Erdogan,"ANKARA (Reuters) - A prominent Turkish nationalist politician and former minister announced on Wednesday she was forming a new party which could pose a significant challenge to President Tayyip Erdogan in elections due within two years. Former interior minister Meral Aksener, who unsuccessfully opposed Erdogan s drive for greater presidential powers in a referendum last April, said Turkey needed change after nearly 15 years of rule by his AK Party. Her Iyi Parti (Good Party) is seen by many in Turkey as potentially one of the strongest challengers to Erdogan in presidential and parliamentary elections scheduled for 2019, but it starts out with only a fraction of the AK Party s support. Just five members of the 550-seat parliament have joined the new party, although pollsters say it could win over supporters of several parties including the conservative and Islamic-rooted AK Party as well as secular or nationalist groups.  Turkey and its people are tired, the state is worn down, and public order is unraveling. There is no way other than the changing of the political atmosphere,  Aksener said at a ceremony in Ankara to mark the launch of her party.  We are that way out, you are that way out. That road is the 80 million strong Turkish nation  she said, standing in front of the logo of her party - a yellow sun shining in a blue sky.  Our people are clearly saying they want ... a new government.  Aksener was expelled last year from the Nationalist Movement Party (MHP), the smallest of three opposition parties in parliament, after launching a failed bid to unseat party leader Devlet Bahceli, whose support helped Erdogan to a narrow victory in a referendum that expanded his authority. Since her expulsion, the 61-year old Aksener has become one of the most prominent voices in the country, frequently criticizing Erdogan and the government. The Iyi Party could take more than a tenth of the AK Party support, which stands at over 40 percent, said Hakan Bayrakci of SONAR pollsters. It could also erode the support base of nationalist MHP and the secularist CHP parties, he said.   Meral Aksener s party will lead to big changes in Turkey s political atmosphere,  Bayrakci told Reuters.  This may not be immediate, but in three to five months, I believe this shift will be visible.  Erdogan s AK Party won just under 50 percent of votes in the last parliamentary election, in November 2015, and he has told supporters it is aiming for more than half the votes in 2019. Mehmet Ali Kulat from polling company Mak Danismanlik, which is seen as close to the AK Party, said the Iyi Party currently had the support of around 5 percent of voters.   It looks like Aksener s party can get votes from angry voters,  Kulat said.  Their real strength will come out in the long term.  Aksener said many members of her party wanted her to stand as its presidential candidate in the 2019 election, and criticized what she described as an erosion of rights in Turkey.  Democracy is under threat and the government s justice is above all else. It is evident that society is at a political standstill,  Aksener said. Since a failed military coup last year, in which more than 240 people were killed, Turkish authorities have detained more than 50,000 people and suspended 150,000 people including teachers, soldiers, journalists and lawyers. Aksener said her party aimed to raise the average length of education in Turkey from seven years to 11 years, and promised to bring Turkey into the world s top 20 countries for education. It currently lies around 50th in the Programme for International Student Assessment (PISA). In previous weeks, several members from the MHP and the secular main opposition Republican People s Party (CHP) have quit their parties to join Aksener, who has said her party s doors were open to anyone  willing to walk with their cause .  We have hopes and dreams. We want a rich Turkey, we have power. We want a just Turkey and we have that power. We want a free Turkey and we have our rights,  she said. ",1
16535,Ukraine to ramp up health spending after anti-corruption push,"KIEV (Reuters) - Ukraine plans a 12 percent increase in health spending next year to exploit reforms passed last week to raise standards and crack down on corruption in hospitals and surgeries, government ministers told Reuters. Ukrainians die earlier than most Europeans and patients often bribe doctors for treatment or medicine. Kiev s Western backers see healthcare reforms as a test for Ukraine s push for closer ties to the European Union, away from Russia. New legislation will create a national insurance system that pays doctors by the number of patients they have. Hospitals will be paid for services through the new system, rather than receiving lump sums from regional administrations as is now.   It also allows patients to choose their doctor for the first time, rather than being tied to the doctor where their residence is registered, a move the government says will encourage medics to improve and gives them less scope to demand backhanders. Health Minister Ulana Suprun said that patients  mindsets will also need to change.   People in Ukraine think that paying the doctor cash, under the table, is somehow a  thank you  for the services that are supposed to be provided to them at no cost,  she said in an interview.  There needs to be a big cultural change as well, so that we teach people that they re not supposed to do that.   She cited a survey by the national anti-corruption bureau which found 65 percent of Ukrainians had come across corruption in the past year, of which 68 percent was in healthcare.  And Finance Minister Oleksandr Danylyuk told Reuters in an email Ukraine will hike health spending by 12 percent to 114 billion hryvnia ($4.28 billion) in 2018, and is ready for a further increase later because the reform is a government priority. Ukraine has emerged from a steep recession caused by the annexation of Crimea and the outbreak of a Russian-backed separatist insurgency in 2014.  But the economy is still propped up by a $17.5 billion aid program from the International Monetary Fund that is conditional on reforms and progress in tackling corruption. With no end in sight to the conflict in the Donbass, defense spending accounts for at least 5 percent of GDP.  The ministry of finance is one of our biggest supporters,  Suprun said of the planned rise in spending.   They re big supporters of what we re doing because they re finally going to be able to follow the money all the way down to a patient. Whereas now we hand money out to hospitals and we don t really know what is done with it at that point.   A U.S.-born doctor, Suprun moved to Ukraine in the early days of the Maidan demonstrations in November 2013, and wound up treating the gunshot wounds of protesters in the final days of pro-Kremlin leader Viktor Yanukovich s rule.   The reforms went through 893 amendments while Suprun says she was targeted by a smear campaign, including by some who  questioned whether she had faked her diploma.  The new legislation is just the first step, she says,  because reform never is easy. People don t want to change. They re used to the system that there is, and there s a lot of people making a lot of money off of this.   Healthcare professionals told Reuters they welcomed the reforms.  Oleksandr Ivanko, chief doctor at the Kiev Municipal Clinical Hospital, hoped doctors  salaries would improve  because you cannot motivate them and demand anything while paying a minimum or even humiliating salary.   ",1
16536,Turkey's Erdogan says ready to support Iraq reopening oil pipeline,"ANKARA (Reuters) - President Tayyip Erdogan said on Wednesday Turkey was ready to give all support to Baghdad as it seeks to reopen a crude oil pipeline from the Kirkuk oilfields to Turkey, through which Iraq stopped sending oil in 2014. In a statement to media after meeting Iraqi Prime Minister Haider al-Abadi, Erdogan said they discussed what political, military and economic steps they could take after what he called the  illegitimate  Iraqi Kurdish referendum last month. ",1
16537,"Troops and strays, the only signs of life in ruined Marawi","MARAWI CITY, Philippines (Reuters) - With vehicles crushed and overturned and buildings reduced to skeletons of mangled steel and rubble, the Philippine city of Marawi resembles the aftermath of a war that lasted years, rather than months. Except for small clusters of troops dotted amid the ruins and skinny cats and dogs scavenging for food, the heart of Marawi is a ghost town, all but destroyed by the Philippines  biggest and fiercest urban battle in recent history. Hundreds of rebels claiming allegiance to Islamic State seized large areas of the city of 200,000 people in May and clung on through unrelenting government air strikes and artillery bombardments, right until the last remaining gunmen were killed three days ago. The military escorted media on Wednesday through the ravaged streets of the once picturesque lakeside town, showing for the first time the front lines of a devastating conflict that has stoked fears of Islamic State s extremist agenda taking root in the region. The scale of the damage was stark as a convoy of vans carrying reporters and cameramen followed an army truck through one district after another, stopping off at key intersections  recently cleared of unexploded munitions and booby traps.  Wide boulevards in the city were lined by crumbling homes and shop fronts missing higher floors, with fragments of chairs, children s toys and household appliances wedged into piles of crumbled concrete. Tattered pieces of clothing poking above banks of rubble provided the only color in the mass of gutted grey buildings blackened by smoke. Vans, pickup trucks and cars were turned over, coated in rust or torn apart by bomb blasts. The militants  planning, stockpiling of weapons and their combat capability stunned government forces, who had to fight street by street to take back the city and were often pinned down by snipers and homemade bombs.  At first our forces cannot press them, they moved from one building to the next. Our concept was to restrict them - it took time, but we constricted them,  said Lieutenant Colonel Sam Yunque, a special forces commander deployed in Marawi since the beginning of the conflict.  We innovated to suppress their techniques. They were not better than us, that s why they lost.  The Philippines announced the end of combat operations in Marawi City on Monday after troops killed 42 remaining militants, including some foreign fighters. More than 1,100 people, including 165 troops and 45 civilians, died in the conflict. The government has said the rest were militants. Senior officers said they took pains to protect the multitude of mosques in what is the only designated Islamic City in the mainly Catholic Philippines. Although many escaped the pounding of daily air strikes, domes and walls were peppered with holes from heavy machine gun fire as troops sought to flush out rebels hiding within. Earlier on Wednesday, U.S. Defense Secretary Jim Mattis praised Filipino soldiers for defeating the militants without attracting allegations of human rights violations. The United States provided critical tactical intelligence in the Marawi combat operation, deploying surveillance planes and drones, thermal imaging and eavesdropping equipment. The walls were blasted away at Marawi s police headquarters where the armory was looted, and in the adjacent jail where more than 100 prisoners were freed. Close by, a mosque minaret had fallen into a mash of metal and rock. Behind it was a lone, leafless tree with only a few branches left. The militants smashed through thick layers of concrete to turn drainage channels into trenches, doubling as tunnels for fighters to move between buildings and elude surveillance drones and army snipers. Rebel-held buildings were covered with graffiti, including one of an arrow through a heart, with the message  I love ISIS , an acronym for Islamic State. But there was no love for the rebel alliance among the hundreds of jubilant soldiers at send-off ceremonies held this week as troops gradually return home. Colonel Corleto Vinluan, the commander of joint special operations, described the enemy as  rats . He said the military had gained valuable experience in urban combat and chose a strategy that took time, but ultimately paid off.   We couldn t just enter the area, it was very big, we did not know where the leaders were, we had to surround them and the area became smaller. It was that time when we really took control,  Vinluan told Reuters.  We didn t expect they ll last that long, their ammunition their firearms and their food. We learned a lot from this event, we adjusted our strategies.  They were tough fighters, some of them, but not all.   ",1
16538,China unveils new leadership line-up with no clear successor to Xi,"BEIJING (Reuters) - China s ruling Communist Party broke with recent precedent on Wednesday, unveiling a new leadership line-up without a clear successor to President Xi Jinping, who has become arguably the most powerful Chinese leader since Mao Zedong. Xi led his team in order of rank on to a stage at Beijing s Great Hall of the People, overlooking Tiananmen Square, culminating a week-long party conclave at which he laid out his  vision for an increasingly prosperous China confident of its place on the world stage.  Apart from Xi, Premier Li Keqiang was the only one to retain his spot amid sweeping changes on the Politburo Standing Committee. There has been persistent speculation Xi could seek to stay on in some capacity beyond the end of his customary second five years in power, which began on Wednesday. All seven Standing Committee members are men in their 60s and, for the first time, none was born before China s 1949 Communist revolution. The make-up of the committee, which has ultimate control over the world s second-largest economy, appeared to be a compromise to include a blend of Xi allies and those considered loyal to party elders, including Jiang Zemin and Hu Jintao, former presidents whose networks still wield influence. Cheng Li, an expert on Chinese politics at the Brookings Institution, said Xi appeared to have traded securing favorable amendments to the constitution in exchange for a compromise on the make-up of the Standing Committee, a line-up he likened to a  team of rivals . The member considered closest to Xi is Li Zhanshu, who has often accompanied Xi on overseas trips in a chief-of-staff-style role as the head the party s General Office.  Li, who is not related to the premier, was named the third-ranked member, meaning he will most likely assume the role of head of the largely rubber-stamp parliament. That will not be confirmed until parliament meets in March. Xi had already strengthened his hand considerably ahead of the announcement, with his political theory and  Belt and Road  infrastructure-led development strategy put into the party constitution. He was named the party s  core  last year. Guangdong party secretary Hu Chunhua and Chongqing party boss Chen Miner had been previously seen as prominent contenders to succeed Xi among the party s so-called sixth generation of leaders but were not included in the Standing Committee. Instead, both were named to the wider 25-member Politburo, a rung below the Standing Committee.  He s consolidated his power without making unnecessary problems for himself,  said David Zweig, a professor at Hong Kong University of Science and Technology.   The costs of keeping Wang Qishan or getting Chen Miner were too high. He didn t need to do it.  Wang, who led Xi s sweeping anti-graft campaign and was considered China s second most-powerful politician, is above retirement age; Chen was comparatively junior.  While the Standing Committee bears the hallmarks of compromise, the new Politburo is stacked with more than a dozen Xi allies, including Chen, Beijing party boss Cai Qi, economic adviser Liu He and Ding Xuexiang, who is expected to become Xi s chief of staff as director of the party s General Office.  Xi has managed to put a lot of his own people there, as much as possible,  said Bo Zhiyue, a New Zealand-based expert on Chinese politics.  Most of Xi s close associates are too junior to be put into the Politburo Standing Committee right away.  Blanket state media coverage made no mention of factional politics or alliances, while an editorial on the official People s Daily s WeChat account hailed the new seven-man line-up as a  dream team  to lead China into its  new era . Xi, who has sought to revitalize the Communist Party s role across Chinese society, made no mention of who his successor might be as he introduced his new Standing Committee at a media event broadcast live around the country. His remarks were translated consecutively into English. Xi did not take questions, but said the party had weathered trials and tribulations.  We will also work with other nations to build a global community with a shared future, and make new and greater contributions to the noble cause of peace and development for all humanity,  he said.  Xi and Li were first promoted to the Standing Committee at the 17th Party Congress in 2007, in a clear signal that the pair would succeed Hu Jintao and Wen Jiabao and occupy the top two  offices - which they did five years later.  Zhao Leji, who headed the party s Organisation Department, which oversees personnel decisions, replaced Wang Qishan as chief of the Central Commission for Discipline Inspection. ",1
16539,China's new Politburo Standing Committee lineup,"(Reuters) - China s ruling Communist Party on Wednesday unveiled its core decision-making body, the Politburo Standing Committee, headed by President Xi Jinping. Here is the list of the new committee, all men, by order of seniority: - Xi Jinping, 64, is widely seen as China s most powerful leader since Chairman Mao Zedong. He was once viewed as a drab  princeling  child of the elite. But since soaring to power in 2012, Xi has centralized authority under his own leadership with a signature anti-graft battle. His political theory -  Xi Jinping Thought on Socialism with Chinese Characteristics for a New Era  - was written into the Party constitution on Tuesday.  - Li Keqiang, 62, as premier has overseen China s economy for the last five years. Li s policies have sought to spur entrepreneurship and innovation, but he has been increasingly overshadowed by Xi, who has thrown his weight behind reforms to make state sector firms  stronger, better and bigger  and to manage financial stability.  - Li Zhanshu, 67, heads the party s General Office. He worked his way up from Hebei province, which surrounds Beijing, and graduated from Hebei Normal University. A former governor of the northeastern province of Heilongjiang and one-time party boss of the southwestern province of Guizhou, Li Zhanshu is considered one of Xi s closest advisors and often accompanies him on overseas trips. Their friendship dates back to their days working together in Hebei in the 1980s. - Wang Yang, 62, is a vice premier with an economic portfolio and a former party chief of Guangdong province, an export powerhouse, where he served from 2007-2012. Born into a poor rural family in eastern Anhui province, Wang went to work in a factory at age 17 to support his family after his father died. Concerned about the impact of three decades of rapid development, he lobbied for social and political reform. However, he backed down after drawing criticism from party conservatives.     - Wang Huning, 62 this month, was a top policy researcher for the party under former presidents Jiang Zemin and Hu Jintao, a position he has kept under Xi as head of the Central Policy Research Office. Wang coined the  Three Represents  and  Scientific Outlook of Development  - respectively Jiang and Hu s contributions to party thought, as well as the  Chinese Dream , Xi s own vision. Wang was formerly an academic at Shanghai s Fudan University, specializing first in international relations and then law. He is also considered one of Xi s closest advisors. - Zhao Leji, 60, was also named the Chinese Communist Party s new anti-corruption chief on Wednesday. He was named vice governor of the northwestern province of Qinghai in 1994 at age 37. Zhao spent 29 years in Qinghai before being picked by Xi to serve as party boss of Shaanxi province, in the northwest, in 2007. Both Zhao and Xi are natives of Shaanxi. Zhao heads the powerful organization department, which oversees personnel decisions, and is a Politburo member. He has a degree in philosophy from Peking University.  - Han Zheng, 63, is party chief of Shanghai, China s financial hub, where he has spent his entire career. Han was briefly promoted from Shanghai mayor after the then-party boss was sacked amid a corruption scandal in 2006. He resumed his mayoral role as Xi Jinping and then Yu Zhengsheng - currently the party s fourth-ranked leader - became party chief. Han became Shanghai party boss in 2012.    (This version of the story has been refiled to fix spelling of Politburo in headline) ",1
16540,Philippines' Duterte says he's been 'demonized' over drugs war,"MANILA (Reuters) - Philippine President Rodrigo Duterte on Wednesday defended his bloody war on drugs, telling Southeast Asian lawyers he had been  demonized  and denying allegations of state-sponsored killings of drug dealers and users. Duterte s crackdown has caused international alarm, and domestic polls have shown growing scepticism about the 16-month old campaign that has killed thousands of mostly urban, poor Filipinos. His government s human rights record has been strongly criticized by Western countries, and is one of the issues U.S. President Donald Trump plans to raise on a visit to Manila next month to attend a regional summit.    I know that I have been demonized,  Duterte said, invoking God and his oath as a lawyer as he offered his assurance.  The extra judicial tag that has been placed on me is simply not true.  He was speaking to members of the ASEAN Law Association, attending a commemorative session in Manila, the host of this year s activities of the Association of Southeast Asian Nations grouping. Duterte spoke for more than an hour after delivering a prepared speech, as he defended the campaign and explained why many of those killed were from among the poor.     He used United Nations pamphlets to describe how different types of illegal drugs, including the highly addictive methamphetamine, or  shabu , could trigger aggressive behavior among users.  I do not deny that there were people killed in that campaign,  he added.  But why were they killed? Because a  shabu  user, a lieutenant of the  shabu  syndicate, always has a gun and this was my experience when I was mayor. They always fight it out.  During his 22 years as mayor of the southern city of Davao, Duterte estimated 600 drug suspects had been killed in police encounters. His anti-narcotics crackdown has come under unprecedented scrutiny following the high-profile Aug. 16 killing of a 17-year-old student, among the 90 people killed in less than a week of intensified police raids. A recent poll showed fewer Filipinos believe the official stance of the Philippine National Police that those killed in anti-drugs operations had refused to go quietly.  When I say,  I will kill you if you destroy my country,  and  I will kill you if you destroy the young of my country,  I am asking everybody to find me a fault in those two statements,  Duterte told the audience.  ",1
16541,"In Myanmar's Rakhine, aid workers blocked from entering Muslim camp amid tension","YANGON/SITTWE (Reuters) - Buddhists in Myanmar on Wednesday blocked aid workers from visiting a camp for displaced Muslims in the central part of Rakhine State, where the United Nations fears the spread of violence that has already displaced hundreds of thousands. More than 600,000 of Myanmar s largely stateless Rohingya minority have crossed to Bangladesh since Aug. 25 attacks by Rohingya militants sparked a military crackdown beset by allegations of killings, rape and arson by security forces. The U.N. has called the army operation  ethnic cleansing . Myanmar has denied the majority of allegations and said it will accept the return of those who can prove they are residents.  A regional administrator and an activist told Reuters a group of about 10 Myanmar nationals working for U.S.- and Britain- based charity Relief International (R.I.) was forced to turn back when residents of the mostly Buddhist ethnic Rakhine community staged a protest in the town of Myebon. Reuters reported this month that activists among the town s Buddhist majority had stepped up efforts to segregate Buddhists and Muslims, instructing Rakhines not to trade with Muslims, for fear of militancy. Deliveries of food aid to Myebon s Muslims have been delayed and only allowed in after inspections by Buddhist community representatives.  The R.I. group were trying to go to the camp and the locals blocked the way,  said Tin Shwe, the town s administrator, adding that the aid workers returned to their office after Wednesday s incident. Samir Maleh, country director for Relief International in Myanmar, declined to comment on the incident. Leaders of the Rakhine Buddhist community have long bristled at international agencies and NGOs whom they accuse of favoring the Rohingya with their support. Aid workers and U.N. staff have told Reuters they fear enforced segregation may trigger further displacement in Rakhine, either through fresh violence or as Muslims flee on boats to Malaysia and Thailand, fuelling a new stage of crisis in the Bay of Bengal. Wednesday s incident was the latest example of the numerous obstacles that humanitarian organizations face in Rakhine State, said Pierre Peron, a spokesman for the United Nations  Office for the Coordination of Humanitarian Affairs (OCHA).    Of course we respect that any group should be able to exercise their rights of freedom of speech and peaceful assembly, but the simple fact here is that life-saving aid is being blocked from reaching vulnerable people who desperately need it, including children and the elderly.  About 3,000 Muslims - including Rohingya and those accepted as Myanmar citizens - have been confined to a camp for displaced people in Myebon since communal violence swept Rakhine in 2012. Photos posted on social media site Facebook on Wednesday showed about two dozen women sitting down to block a small street, with a smaller group of men standing behind. Khin Thein, a leader of a regional branch of the Arakan Women s Network, said her group joined the protest after authorities told the community the NGO would provide education about gender-based violence, hygiene and sanitation to Muslims.  They have food, they have shelter to live,  she told Reuters.  We can t accept these kinds of excess things for them. We will not allow them to pass through our township. We already protested several times in the past. We have suspicions about them. We don t trust foreigners, international people.  ",1
16542,A poet in the dock as Israel hunts 'lone wolf' assailants online,"REINEH, Israel (Reuters) - A week after Dareen Tatour posted a poem on Facebook entitled  Resist, my people, resist,  Israeli police came to her home in the middle of the night and arrested her.  The Arab-Israeli poet will hear next Monday whether she will be jailed on charges of incitement to violence and supporting a terrorist group. The average sentence in similar cases is nine months, though the maximum term she could face is five years. Israeli prosecutors say Tatour, 35, issued a call to violence by reading her poem as a soundtrack to a video she posted on Facebook and YouTube, showing masked Palestinian youths throwing stones and fire-bombs at Israeli soldiers. Posted as a wave of Palestinian street attacks began in the region, it reads:  Resist, my people, resist them /Resist the settlers  robbery/ And follow the caravan of martyrs.     They didn t understand my poem,  Tatour told Reuters in an interview at her home in Reineh in northern Israel, where she is under house arrest.  There is no call for violence. There is a struggle, they cast it as violent.   The point of the poem was to say  enough . A person feels for their people. I am of the Palestinian people. I live this struggle and I spoke it through the poem,  she said.     Tatour s case has become a cause celebrate for freedom of speech advocates. It has also drawn attention to advanced technology used by Israeli security agencies to trawl through social media to identify and arrest users suspected of incitement to violence or planning attacks.  Critics say the practise is flawed because people have been detained purely on the basis that they may commit a crime, without having done so. Israel rejects the criticism, saying security concerns are paramount. Some Western intelligences agencies use similar predictive policing methods to identify individuals of interest but experts say Israel seems unique in using them as a basis for detention. Since October 2015, 51 Israelis have been killed in Palestinian stabbing, shootings and car-rammings. Palestinian leaders say the assailants are reacting to Israel s occupation of territories Palestinians want for a state.  Some 270 Palestinians have also been killed in the past two years. Israel says at least 180 of those were killed carrying out attacks, nearly all  lone wolf  assailants, while others were killed in clashes.     Online incitement is the fuel igniting the terrorists in this wave of violence,  Justice Minister Ayelet Shaked told a Tel Aviv University cyber conference in June.  Israeli prosecutors say Tatour is also implicated by other posts than the poem that appeared on Oct. 3, 2015.   The attempt to present her as an artist, a poet, who merely wrote something innocent distorts the truth,  a Justice Ministry official said.   An expert on Arabic translation told her trial that  Martyr  to an Israeli means a terrorist. To a Palestinian it means victim   any Palestinian killed in the conflict with Israel, as a bystander or assailant. Indictments for online incitement   most of those charged are young Palestinians   have tripled in Israel since 2014, the Justice Ministry says.  In the occupied West Bank, prosecutions by Israel s military have also increased, according to a report by the Military Advocate General. A report in Israel s Haaretz newspaper said there were 170 indictments in 2016.   A senior officer in the Israeli military said arrests for incitement require judicial approval, as they do inside Israel.  Many lone assailants post farewell messages before setting off. To  intercept  them, and prevent attacks, Israeli security forces comb through social networks using big data analytics   sophisticated software that analyses vast volumes of data.   Algorithms are used so that certain words, such as  martyr , raise a red flag, as do names of anyone who has launched an attack, a security source said.     Shin Bet intelligence agency chief Nadav Argaman says 2,000 potential  lone wolves  have been stopped by using advanced technology since 2016. A Shin Bet source said some potential attackers were arrested and prosecuted, and others just warned. Some suspects, the source said, were placed in administrative detention, under which Israel holds Palestinians without trial. Israel says that is necessary to prevent violence in cases where there is insufficient evidence to prosecute. Asked about Israel s policy, Facebook said public posts can be read by anyone, including law enforcement and intelligence agency officers. Google, which owns YouTube, declined comment. Others accused of online incitement include 16-year-old Tamara Abu-Laban was detained in East Jerusalem in July. Her father Moammar said she had shared a video online showing an elderly man arguing with Israeli security forces and, in a reference to the mosque that is Islam s third holiest shrine, saying:  Kill me, I want to die for al-Aqsa . She has not been charged but was held for two days and barred from using Facebook for 180 days. Her father said the Shin Bet called him in to say they were keeping an eye on her.  They are convinced she is going to do something. They told me to be careful. I tried to tell them it s just Facebook - she s just looking for  Likes ,  he said. Police did not comment on her case because she is a minor.  ",1
