id,title,text,label
16032,Bahrain court sentences 10 men on terrorism charges,"DUBAI (Reuters) - A Bahraini court sentenced 10 men to life imprisonment and revoked their citizenship on charges of forming a terrorist cell and plotting attacks, the Bahraini Public Prosecution said on Tuesday. The men were accused of receiving training in military camps in Iran and Iraq in the use of arms and bombs to carry out terrorist attacks in Bahrain, the prosecution said in a statement. Bahrain, a small island state linked to Saudi Arabia by a 25 km (15 mile) causeway, is strategically important to the West as it hosts the U.S. Fifth Fleet. It has a Shi ite Muslim majority population but is ruled by a Sunni royal family. The government, citing years of deadly bombing and shooting attacks against its security forces, says it faces a militant threat backed by arch-foe Iran. On Monday Bahrain s Public Prosecution said it had sentenced 19 unnamed defendants to prison terms for contacts with a banned party it says is backed by Iran and involved in militant attacks. Critics accuse Bahrain of clamping down on dissent, a charge the government rejects.  ",1
16033,"New Cyprus talks must offer clarity to Turk Cypriots, official says","NICOSIA (Reuters) - Talks on the reunification of Cyprus should resume only if the  political status  of Turkish Cypriots is addressed should the new talks fail, a senior Turkish Cypriot official said. Outlining positions likely to be rejected outright by Greek Cypriots, Ozdil Nami, the chief Turkish Cypriot negotiator, said the Turkish Cypriots needed assurance that their political status would be spelled out if the talks failed. Cyprus was split by a Turkish invasion in 1974 that followed a Greek-inspired coup. Northern Cyprus is now a Turkish Cypriot state of about 300,000 people that is recognised only by Turkey. For Greek Cypriots, who run the island s internationally recognised government which represents the whole island in the European Union, any recognition of the north without reunification is out of the question.   We as the Turkish Cypriot side would insist that the new process, whatever it is going to be, would have to bring clarity to the status of the Turkish Cypriots in international fora,  Nami told Reuters in an interview. Asked to clarify, Nami said:  It would have to spell out what our political status be, should the Greek Cypriot side once again say  no . Either  no  to taking a deal to referendum, or going to a referendum and saying  no .  Pressed further on whether that meant Turkish Cypriots should be accorded some form of recognition if a new initiative sank because of Greek Cypriot recalcitrance, he said:  Exactly . Talks to unite Cyprus collapsed in July, ending one of the most promising negotiations to resolve the long-running conflict, which is a source of tension between Greece and Turkey and hampers Ankara s hopes of joining the EU.   Each side blamed the other for scuppering a deal that would have seen the island united under a two-zone federal system. With a slight shift of present boundaries, northern Cyprus would have become a  constituent state  of the new federal system.  This political ambiguity hovering about our heads for almost 50 years must end,  said Nami, whose office lies a short distance from the green line controlled by the United Nations that splits the Cypriot capital, Nicosia. Since 2003, several crossing points have opened along a 180-km (116 mile) ceasefire line patrolled by the UN. Thousands of people cross daily from one side to the other. Largely peaceful - apart from serious incidents in 1996 in which several people died - both sides say the status quo is not acceptable.   We need to change the status quo, it is mutually agreed,   Nami said.  We either change it by finalizing a federal settlement, or we change it some other way. In both scenarios, in a mutually agreed way.   A year after the checkpoints opened, Greek Cypriots rejected a UN reunification blueprint that critics said ran roughshod over the rights of thousands of people uprooted in the 1974 conflict. Proponents called it a realistic, workable alternative reflecting realities on the ground. Turkish Cypriots had voted in favor of the blueprint.  No one can convince the Turkish Cypriots to once again engage in negotiations that will be hostage of a Greek Cypriot  no ,  Nami said.   Nami, a former Turkish Cypriot foreign minister, said he sensed  huge fatigue  in his community and that he believed the same applied on the Greek Cypriot side.  I think in order for us to have a credible process we must be able to tell our people this process will have a specific end period, at the end of which, a decision will be taken,  he said.  Otherwise it will be extremely difficult to have the public support necessary behind the process.  ",1
16034,Iran seen as winner after Iraq's Kurds lose referendum gamble,"ERBIL (Reuters) - There are no winners among Iraq s Kurds, just weeks after Kurdish president Masoud Barzani gambled away his people s autonomy in a defiant independence referendum.   The losing bet has come at a steep price for everyone involved.  Barzani has had to give up the presidency, his Kurdish political foes have angered their popular base, and the Kurdish people, who overwhelmingly voted to break away from Iraq, feel further than ever from their lifelong dream of independence.    The ultimate winner, analysts say, is Iran, widely believed to have backed and orchestrated Iraqi Prime Minister Haider al-Abadi in his Oct. 16 offensive to recapture Kurdish held-areas, including the oil-rich city of Kirkuk.   The Iranians outwitted the Americans; they were the driving force behind the deal to hand over Kirkuk,  said Hassan Shaaban, a political commentator and rights activist in Baghdad.   The balance of power has been transformed in the north of Iraq, exposing the limited hand the Kurds have to play in future negotiations. It has also exposed the dominant role Iran played in transforming the fate of the Kurdish region.  Iran is poised to exploit the political aftermath, pushing to move the centre of power from the regional capital Erbil, where the Barzanis and the Kurdistan Democratic Party (KDP) have dominated, to its Kurdish allies in the city of Sulaimaniya.  Iran was always one step ahead on the referendum,  said Renad Mansour, an Iraq expert at the Chatham House think-tank. They knew Barzani was never going to postpone the vote, he said, adding:  The U.S. was left scrambling while the Iranians were plotting.  A senior Iranian official said Tehran had advised Barzani against the referendum but he would not listen.  We tried to stop this referendum because it was not in their interest. But unfortunately Mr Barzani miscalculated his social base among Kurds and went ahead with the vote,  Ali Shamkhani, secretary of Iran s National Security Council, was quoted as saying by Mehr news agency on Tuesday.   Iranian Major-General Qassem Soleimani has for years been allied to the Patriotic Union of Kurdistan (PUK), the main rival of Barzani s KDP. But the referendum has drawn the powerful Iranian commander even closer to Kurdish politics, and shown how far Iran s reach has extended beyond the central government in Baghdad.   Ahead of the vote, Soleimani warned Kurdish leaders in northern Iraq to withdraw their forces from Kirkuk or face a  fiery  onslaught by Iraqi forces and Iranian-backed fighters, according to Kurdish and Iraqi officials.   The warning prompted Kurdish Peshmerga fighters to withdraw from most areas, and deepened the split between Barzani s power base in Erbil, and the rival Talabani clan in Sulaimaniya, long allied with Iran.  Iraqi politicians have voiced concern about the growing influence of Iran, despite praising Abadi for reining in Kurdish ambitions.   We feel worried seeing the octopus arms stretching deeper in the north,  said Ahmed Asi al-Obeidi, a Sunni tribal sheikh and a member of Kirkuk s tribal council.   We all have seen the problems Iranian meddling has caused in other parts of Iraq, including mainly Sunni areas, and if the same amount of interference is repeated in Kurdish areas, then the worst is coming and instability will prevail.   Addressing his people, demoralized by humiliating territorial defeats, Barzani said on Sunday that he would step down, just one month after the vote he championed in the face of regional and international opposition.   He accused his enemies of committing  high treason  in surrendering Kirkuk to Iraqi forces without a fight, while his rivals have directed the same accusation against him for holding the referendum in the first place.   The vote and its ensuing political and military retribution from Baghdad - backed by Iran and Turkey - demolished the position of relative strength the Kurds had enjoyed for years.   The blame has been placed on Barzani s shoulders, both by his political opponents, notably the rival Talabani clan allied to Iran, and his Western allies, who were angered by his insistence on holding the vote against their advice.   On Sunday, Kurdish lawmakers agreed to divide Barzani s presidential powers between parliament, the judiciary and the government, in the absence of imminent presidential elections and a named successor.   Barzani remains head of the KDP, which dominates parliament and government, and will still sit on the High Political Council, an opaque non-governmental body which emerged after the referendum. He will thus retain his ability to influence policy.    Barzani could therefore mitigate the mounting political chaos. But his position instead highlights the lack of clarity over who is in charge as crucial negotiations with Baghdad get underway over the region s future.   Dominant since he became president in 2005, Barzani has consolidated the power of his office, and boosted his family members  political profiles.   Before the referendum, Barzani s son Masrour was his likely successor, but he has been damaged by his backing for the vote.   Instead, Nechirvan Barzani, Masoud s nephew and the regional prime minister, has moved to the fore. He has gained some of Barzani s newly devolved presidential powers, and maintained ties with the Kurdish opposition, making him a more palatable candidate to mend regional fences. He also enjoys a close relationship with Turkish president Tayyip Erdogan.   On Monday, the United States commended Barzani for stepping down and said it would  actively  engage with Nechirvan, and his deputy, Qubad Talabani, a member of the rival political faction with whom he maintains a good relationship.  Who emerges as the next leader of the Kurdistan Regional Government is anything but straightforward. In addition to an intra-Kurdish compromise, the influence of Baghdad and Iran will have to be considered.   Senior Kurdish officials from both the KDP and PUK say their best bet is to present a united front in negotiations with Baghdad. But that now seems all but impossible.   Iraqi forces, including the Iran-backed Shi ite militias, now control border crossings in the north, vital trade routes for the Kurds. The military capitulation in Kirkuk was a crushing blow to the Kurds, both morally and financially, halving the region s oil export revenue overnight.    Now the Talabanis are facing their own succession crisis, following the death of former president Jalal Talabani.   Iran saw the disintegration of their Kurdish ally in Talabani,  said Mansour, who added Iran needed a clear successor to ensure its continued influence.   Another set of sons and nephews are vying for leadership in the aftermath of the referendum. But the PUK base has expressed more widespread disappointment with how their leadership handled the Kirkuk crisis.   We were betrayed by our leaders in Kirkuk, who stopped us from fighting the (Iraqi Shi ite) militias,  said a PUK-allied Peshmerga commander who asked not to be identified for fear of retribution.  They sold us to Iran for their own benefit.  For a graphic on Iaq's Kurdish zone, click tmsnrt.rs/2yXRWcI ",1
16035,Police arrest Japanese man after body parts found in apartment,"TOKYO (Reuters) - A Japanese man was arrested on Tuesday after parts of a dismembered body were found in a picnic cooler in his apartment, police said, although media reports said parts of as many as nine bodies may have been discovered. Police made the grisly find in the apartment in Zama, a city just outside Tokyo, after investigating the disappearance of a 23-year-old woman earlier this month. The woman was seen on security camera footage walking with a man near the apartment, media reports said. A police spokesman said Takahiro Shiraishi, 27, was arrested on suspicion of abandoning a body, although it was not clear whose body it was.  Some body parts were found in a picnic cooler, covered with cat litter,  the spokesman said. It was not immediately clear if the suspect had entered a plea or had legal representation.  Kyodo news agency said the unidentified woman posted a message on Twitter saying she was looking for somebody who would die with her. Police declined to comment on media reports about how many bodies were found in the house. Japanese media said there were at least nine - eight women and a man. ",1
16036,Belgium PM says did not invite ousted Catalan leader to Brussels,"BRUSSELS (Reuters) - Carles Puigdemont, the Catalan president ousted by Spain, did not come to Belgium on invitation of the country s government, Belgian Prime Minister Charles Michel said on Tuesday, adding that he would be treated as any other EU citizens. Puigdemont held a press conference in Brussels saying he accepted the snap election called by the central government in Madrid but called for judicial guarantees before returning to Spain.  The Belgian government has not taken a single step to encourage Mr. Puigdemont to come to Belgium,  the office of Prime Minister Charles Michel said in a statement.  The Belgian government has repeatedly called for a political dialogue to solve the crisis in Spain, in the framework of national and international order,  it added. ",1
16037,Support for an independent Catalonia rises to three-year high: poll,"MADRID (Reuters) - Support for the creation of an independent state of Catalonia rose to an almost 3-year high in October according to an official regional survey published on Tuesday.  Some 48.7 percent of Catalans believe the Spanish region should be independent, according to the poll from Centre d Estudis d Opinio, up from 41.1 pct in June and the highest since December 2014.  The poll was based on 1,338 interviews taken between Oct. 16 and Oct. 29. ",1
16038,"Blast hits Afghan capital Kabul, numerous casualties","KABUL (Reuters) - A suicide bomber in the Afghan capital Kabul killed as many as eight people and wounded many others, most of whom appeared to be workers leaving their offices at the start of the evening rush hour, witnesses and officials said on Tuesday. Islamic State claimed responsibility for the attack in Wazir Akbar Khan, a heavily fortified area of the city which houses numerous foreign embassies and government buildings. A Reuters television team counted eight people who appeared to have been killed, besides several wounded at the scene, which was shrouded in smoke from the explosion. All the casualties appeared to be Afghan civilians. A public health official said three dead and 15 wounded had been taken to city hospitals but a security official, who spoke on condition of anonymity, said at least seven people had been killed and 21 wounded.  The scene of the attack was covered in smoke and dust but I saw seven or eight vehicles loaded with dead and injured people coming out of the area,  said Ali Nazari, the manager of a nearby travel agency. The explosion came at a time of heightened security in Kabul following a series of attacks in October, including one on a Shi ite mosque in the city that killed more than 50 people and a separate attack on an army training facility that killed at least 15 soldiers. Security had already been stepped up considerably following a devastating truck bomb attack outside the German embassy on May 31 that killed at least 150 people, with a series of barriers and checkpoints across the central area of the city. But a Kabul police spokesman said the blast appeared to have been caused by a suicide bomber on foot. The target of the attack was not immediately clear but as well as foreign embassies, the area contains a defense ministry department dealing with foreign relations and several private businesses, including a barber and a travel agency. Afghan and Western security officials have said in recent days that they expected more attacks in Kabul in response to pressure being exerted on the Taliban and other insurgent groups by increased U.S. air strikes. In recent months, the U.S. has stepped up its campaign of air strikes as part of a new strategy aimed at reversing gains made by the Taliban and forcing the insurgents to seek peace talks with the Afghan government. Western officials say the campaign has inflicted significant casualties on Taliban fighters in the provinces but say the battlefield losses may push the insurgents to attack Kabul and other high profile targets.  ",1
16039,Kenya opposition leader proposes 'People's Assembly',"NAIROBI (Reuters) - Kenya opposition leader Raila Odinga said on Tuesday he would use pickets and petitions to protest last week s presidential poll and convene a  People s Assembly  to try to improve governance but made no mention of challenging the result.  We will guard our right to dissent by exercising it,  Odinga said in a long-awaited television address. He emphasized that he wanted to limit his protests to well-recognised, legal avenues. ",1
16040,Blast in Afghan capital causes numerous casualties,"KABUL (Reuters) - A blast in the Afghan capital Kabul on Tuesday caused numerous casualties, Reuters witnesses and Afghan officials said. A Reuters television team saw at least eight people who appeared to have been killed, besides several wounded at the explosion site in the city s Wazir Akbar Khan area. A public health official said three dead bodies and 10 wounded had been taken to city hospitals. ",1
16041,Islamic state claims responsibility for blast in Afghan capital Kabul,"CAIRO (Reuters) - Islamic State has claimed responsibility for an explosion in Afghan capital Kabul on Tuesday which killed multiple people, the Sunni militant group s Amaq news agency said. The attack was  a (suicide) mission using an explosive vest in the diplomatic Wazir Akbar Khan neighborhood in the city of Kabul,  it said. ",1
