id,title,text,label
13527,"EU's Tusk: Africa, EU must cooperate to end 'horrifying' migrant abuses","ABIDJAN (Reuters) - Europe and Africa have joint responsibility for making migration more humane and orderly so they can end horrifying abuses being committed against African migrants by people smugglers, European Council President Donald Tusk said on Wednesday. He was speaking at a two-day Africa-European Union summit that was meant to focus on development and investment in youth, but had inevitably been overshadowed by the migrant crisis. Reports this month of white Libyan slave traders selling black African migrants at markets in Libya - a grim echo of the trans-Saharan slave trade in centuries past - have drawn worldwide horror. The outcry threatened to put migration to the top of the summit agenda and shine a light on a thorny issue for European leaders faced with a surge in far-right, anti-immigration parties at home.  It is clear that migration is a joint responsibility. It is in all our interests to have orderly migration that is more controlled, more humane and sustainable,  Tusk said in his opening remarks.  The recent reports about the treatment of Africans - especially young people - by smugglers and traffickers are horrifying,  he said, adding that 5,000 migrants had drowned in the Mediterranean last year. Soon after CNN aired grainy images from Libya this month appearing to show migrants being sold as slaves, African governments began recalling diplomats from Tripoli. Protests erupted in France, Senegal and Benin. Ivory Coast President Alassane Ouattara called for Libyan slave traders to be prosecuted by the International Criminal Court.  Let s work together to bring more humane solutions to this migration crisis that taints relations between the North and the South,  said Guinea s president, Alpha Conde, the chairman of the African Union. Libya has promised to investigate the reports, but many African citizens also blame European policies for abuses along the migrant trail.  The worst we can do is to start the blame game. What we need now are common solutions and stronger cooperation to save lives, protect people,  Tusk said.  Our common duty is to step up the fight against these unscrupulous criminals.   But European leaders - including German Chancellor Angela Merkel and French President Emmanuel Macron, who head the Franco-German axis at the heart of the EU - are hamstrung by electorates that are increasingly anti-immigration. Despite pressure at home, Merkel on Wednesday highlighted the need to create legal avenues for migration.  However, Gunter Nooke, her special envoy for Africa, later told Reuters that alone would not solve the problem.  There we talk about thousands, tens of thousands. But with (illegal) migration we talk about millions.   He added that no country is going to allow hundreds of thousands of students in from developing nations unless they can be sure most will go back within four years, which he said rarely happened. In a joint statement, the United Nations, African Union and European Union announced the creation of a joint task force  to save and protect lives of migrants and refugees along the routes and in particular inside Libya,  and to speed up returning migrants to countries of origin. European and African leaders met late on Wednesday to discuss the reports of slavery in Libya and the migrant crisis.  We must not only denounce it, we must act, by collectively attacking these smuggling networks,  Macron, who has called the abuses in Libya a crime against humanity, said at the meeting.   We are going to ... to carry out targeted sanctions.  ",1
13528,Lebanon's Hariri signals may withdraw resignation next week: statement,"BEIRUT (Reuters) - Lebanon s Prime Minister Saad al-Hariri said on Wednesday that matters were  positive  and if that continued, he would withdraw his resignation next week, a statement from his press office said. Hariri had announced his resignation from Saudi Arabia on Nov. 4, then put it on hold last week at the request of President Michel Aoun, after Hariri had returned to Lebanon. ",1
13529,Bosnian Croat war crimes convict dies after taking 'poison' in U.N. court,"THE HAGUE (Reuters) - A former Bosnian Croat military commander swallowed what he said was poison in a U.N. war crimes courtroom on Wednesday and died shortly after losing an appeal against his 20-year prison term. Slobodan Praljak s apparent courtroom suicide, which was broadcast on a video feed, came in the final minutes of the last judgment at the International Criminal Tribunal for the Former Yugoslavia, which closes next month after 24 years. The white-bearded Praljak, 72, was taken to hospital after drinking from a flask or glass as an ICTY judge read out appeals rulings against him and five other convicted Bosnian Croat war criminals, tribunal spokesman Nenad Golcevski said.  I just drank poison,  the ex-general told the stunned court.  I am not a war criminal. I oppose this conviction.  After gulping down the drink, he sat back down and slumped in his chair, said a lawyer who was in the courtroom at the time.  Praljak drank a liquid in court and quickly fell ill,  Golcevski said. He was treated by tribunal medical staff, but  passed away today at the HMC hospital in The Hague , he said. Presiding Judge Carmel Agius hastily suspended the hearings and the courtroom was declared a crime scene by Dutch authorities. As a forensic investigation got under way, the chamber was sealed off and the public told to leave.  Don t take away the glass!  Agius said, instructing the guards to lower blinds and block a glass-partition separating the court from the public. In the chaotic moments that followed, guards and paramedics raced in and out of the courtroom, and ambulances sped away. Croatian Prime Minister Andrej Plenkovic, whose country was the patron of separatist Croat forces in Bosnia s 1992-95 war, said he regretted Praljak s death and offered condolences to his family.  His act tells the most about deep ethical injustice toward the six Bosnian Croats and the Croatian people.  The ICTY upheld on appeal Praljak s conviction on charges of crimes against humanity over persecution, murders and expulsions of Bosnian Muslims from territory captured by nationalist Bosnian Croats and the brutal imprisonment of 1,000 Muslims. A reading of the judgment, which was also ruling on appeals against convictions and sentences against five other Bosnian Croat convicts, resumed more than two hours after Praljak drank the apparent poison. The incident upstaged the appeals rulings, which were important for Croatia - it suspended a session of parliament so lawmakers could follow the hearing. In the southern Bosnian town of Mostar, where Bosnian Croats and Muslims fought each other in the war and now co-exist in an uneasy peace, cafes closed to avoid incidents. Praljak was acquitted of some charges of wanton destruction related to the Bosnian Croat militia s shelling of Mostar s iconic, Ottoman-era Old Bridge because the judges ruled that it had been a legitimate military target. About a thousand Bosnian Croats gathered in a Mostar square late on Wednesday to light candles in support of Praljak. A mass in his honor was held in a packed Catholic cathedral, where churchgoers draped themselves in Croatian flags.  I came here to support our generals and pay respect to General Praljak who could not bear injustice and made his final verdict. He is our pride and hero,  said Darko Drmac, a Bosnian Croat war veteran. Fikret Kurtic, a Mostar Muslim who was detained in a Croat-run detention center during the war, said the verdict could not change the past but  may serve as an example for others in this divided country that crimes cannot go unpunished.  Kasim Brkovic, an unemployed Bosnian Muslim war veteran and former prisoner, said:  The same people are in power today and we still live in a camp, it s just they don t beat us anymore.  The ICTY also upheld the convictions of Jadranko Prlic, former political leader of the breakaway Bosnian Croat statelet during the war, along with military and police figures Bruno Stojic, Milivoj Petrovic, Valentin Coric and Berislav Pusic. Judges ruled there had been a criminal conspiracy, with the involvement of Croatia s government under then-President Franjo Tudjman - who died in 1999 - aimed at the  ethnic cleansing of the Muslim population  of parts of Bosnia to cement Croat domination there. The defendants on Wednesday received sentences ranging from 10 to 25 years. The decision cannot be appealed. The chairman of post-war Bosnia s shaky, Muslim-Serb-Croat  presidency, Dragan Covic, a Croat, said:  (Praljak) showed before the whole world what kind of sacrifice he is ready to make to prove that he is not a war criminal.  Previously, two defendants awaiting their ICTY trial, both Serbs, committed suicide by hanging themselves in their U.N. cells, according to court documents. Slavko Dogmanovic died in 1998 and Milan Babic was found dead in his locked cell in 2006. The ICTY indicted 161 suspects in all from Bosnia, Croatia, Serbia, Montenegro and Kosovo in connection with atrocities in the ethnic wars there during the 1990s. Of the 83 convicted, more than 60 of them were ethnic Serbs. The court s lead suspect, former Yugoslav and Serbian President Slobodan Milosevic, died of a heart attack in March 2006 months before a ruling in his genocide trial. Last week, former Bosnian Serb military commander Ratko Mladic was convicted of genocide, war crimes and crimes against humanity for mass killings and expulsions of Muslims and the siege of Sarajevo, and sentenced to life in prison. Mladic s lawyers tried to delay the verdict mid-reading by saying he was too ill to continue, and Mladic was then removed from the courtroom after shouting that judges were  liars . ",1
13530,Clashes kill four in Yemen capital as anti-Saudi alliance frays,"DUBAI (Reuters) - Four supporters of Yemen s former president Ali Abdullah Saleh were killed in clashes with their supposed allies from the Houthi movement in the center of the capital Sanaa on Wednesday, his party said. The fighting around the city s main mosque complex underlined deepening rifts between the armed groups who have together confronted a Saudi-led alliance in three years of war. Houthi fighters and army units loyal to Saleh made common cause to fan out through Yemen in 2015 and have weathered thousands of air strikes launched by neighboring Saudi Arabia and its allies. But they have fought between themselves briefly once before in August and have vied for influence in the capital and Yemen s main population centers over which they rule.  In an official statement, Saleh s General People s Congress Party accused Houthi forces of trying to occupy part of the mosque site on Wednesday for a coming political rally. Hundreds of Houthi fighters, the statement said,  broke into the Saleh Mosque and fired RPGs and grenades inside the mosque and put its regular guards under siege.      They said four of Saleh s supporters died and six guards were wounded in the complex built by Saleh and bearing his name which straddles a major highway and is close to the presidential palace. The Houthis, the statement said, were  responsible for every drop of blood.  Officials from the Houthi group were not immediately available to comment on the reports of gunbattles, which were also reported in Arab media. The two allies were once bitter foes, as Saleh launched several wars on the armed Shi ite Muslim religious movement before 2011  Arab Spring  protests forced him to step down. They formed a partnership to fight the Saudi-backed and internationally recognized government of President Abd-Rabbu Mansour Hadi and his forces. A political body the allies established continues to rule over most of Yemen s population centers but quarrels over appointments and policy have mounted as a Saudi-led blockade has spread economic pain and helped unleash hunger and disease. Taha Mutawakil, a Houthi spiritual leader, in a Friday sermon blasted Saleh s rule as  black days  for Yemen and called for the Houthis to declare an economic state of emergency and seize the assets of Saleh-aligned businessmen. The movement s leader, Abdulmalik al-Houthi, appeared to direct an unprecedented salvo at pro-Saleh officials in a speech on Saturday:  He who does not understand the concept of alliance and partnership, is an obstacle and knows only how to be a rival.  For their part, Saleh s General People s Congress party referred to pro-Houthi fighters as  cartoonish mercenary things  in an earlier statement. Saudi Arabia accuses the Houthis, as Saleh frequently did before their alliance, of being proxies of Shi ite Iran - a charge the group and Tehran deny. ",1
13531,U.N. welcomes move by Libya to help find refugee solutions,"GENEVA (Reuters) - The U.N. refugee agency on Wednesday welcomed a decision by Libya to open a transit center for unaccompanied children and other vulnerable refugees from among hundreds of thousands of migrants, and called on EU countries and others to accept them. Reports this month of white Libyan slave traders selling black African migrants at markets in Libya - a grim echo of the trans-Saharan slave trade in centuries past - have drawn worldwide horror and condemnation. Hundreds of thousands of migrants have been crossing the Sahara and the Mediterranean to reach Europe through Libya in each of the past several years. Thousands die during crossing the desert and at sea. Many are now being held in camps in Libya in conditions rights groups describe as inhumane. The International Organization for Migration (IOM) has flown 13,000 migrants from Libya back to their countries of origin this year under a voluntary repatriation program. But thousands of others who face war or persecution at home cannot be sent back safely. The United Nations High Commissioner for Refugees has been seeking to open a refugee transit center in Tripoli to resettle or evacuate as many as 5,000 of the most vulnerable out of Libya each year.  UNHCR...welcomes the decision by the Libyan authorities to set up a  transit and departure facility  in Tripoli for people in need of international protection,  the Geneva-based agency said in a statement on Wednesday. With support from the Italian government, the initiative will facilitate the transfer of thousands of vulnerable refugees to third countries, it said.  But we now need EU member states and others to step up with offers of resettlement places and other solutions, including family reunification slots,  said Roberto Mignone, UNHCR Representative to Libya. The goal is to speed up the process of securing places in third countries, particularly for unaccompanied and separated children and women at risk, it said. William Lacy Swing, head of the IOM, told the U.N. Security Council on Tuesday that it was working with partners  to try to empty the detention centers  in Libya of around 15,000 migrants. Nigeria s president said on Wednesday the government had started bringing stranded citizens home from Libya after the global outcry over reports that migrants there were being sold into slavery. ",1
13532,Turkish President calls accusations of family bank transfers abroad lies,"ANKARA (Reuters) - President Tayyip Erdogan dismissed as lies accusations by Turkey s main opposition party that his family has moved millions of dollars into foreign bank accounts to avoid taxes. The Republican People s Party (CHP) filed a parliamentary motion requesting an investigation into its allegations, which CHP leader Kemal Kilicdaroglu says he can back with documents detailing some $14 million in money transfers by members of Erdogan s family to the Isle of Man. Erdogan, who has led Turkey since 2003, denied the accusations against his family and said he would take the CHP leader to court.   These people haven t sent a dime abroad,  Erdogan said in a speech, adding that Kilicdaroglu was  telling lies . Erdogan s lawyer says the documents are fake and has called on Kilicdaroglu to hand them over to prosecutors. CHP Spokesman Bulent Tezcan was quoted by Hurriyet newspaper as saying the prosecutor had no role to play in the matter.  We know you are trying to drown this out and silence everyone, but we will not be silenced,  he said.  It is not ethical. Our chairman did not say whether this was a crime or not. He has made no evaluation in criminal terms.  To form any investigative commission, a majority vote would be needed in a parliament which is dominated by the AK Party that Erdogan founded. Erdogan has dominated Turkish politics in almost 15 years as Prime Minister and then President and remains by far the country s most popular leader; but opponents accuse him of increasingly authoritarian conduct. ",1
13533,Egyptian presidential hopeful says barred from travel from UAE,"DUBAI (Reuters) - Former Egyptian Prime Minister Ahmed Shafiq, who told Reuters on Wednesday he intended to run in the presidential election early next year, told pan-Arab TV channel Al Jazeera that the United Arab Emirates had barred him from traveling. Shafiq, an ex-air force commander and presidential candidate, said earlier he had planned to return to Cairo in the coming days from his current location in the UAE, a close ally of Egypt. UAE officials could not be immediately reached for comment. ",1
13534,"France's Macron urges China, Russia to support North Korea sanctions","PARIS (Reuters) - French President Emmanuel Macron said on Wednesday he was counting on U.N. Security Council members China and Russia to step up sanctions on North Korea after its latest missile test.  I once again condemn with the greatest force the missile launch yesterday and now we must increase sanctions,  Macron told France 24 television.  I am counting a lot in particular on China and Russia in order to take the most difficult and effective sanctions,  he added, speaking during an interview from Abidjan in Ivory Coast. ",1
13535,"NATO should defend Sweden, Finland if attacked: NATO official","BERLIN (Reuters) - NATO should defend Sweden and Finland in the event of an armed aggression, although neither country is an alliance member, a senior NATO official said on Wednesday at an event that underscored growing concerns about Russia s military buildup. Commodore Hans Helseth, special adviser to the NATO Joint Warfare Center in Norway, said the two nations  growing ties to the western alliance increased their risk and NATO had a moral obligation to come to their assistance if they were attacked.  Their non-membership actually lowers the threshold of an armed aggression against the two countries. In my opinion, NATO simply has for moral reasons and other reasons to come to the two countries  assistance,  Helseth said at the Berlin Security Conference. He said NATO remained open to welcoming both nations as members if they chose to join. Finland, Sweden, Denmark, Norway and Iceland agreed this month to step up defense cooperation and exchange more air surveillance information, part of a broader effort to build up their defenses to counter Russian activities. Officials from both Finland and Sweden spoke at the conference about their concerns about Russia s military buildup in the Arctic and northern Europe in general, citing its 2014 annexation of the Crimea region of Ukraine as a wakeup call. The two countries take part in NATO military drills, but they are not covered by Article V of NATO s foundational treaty which says an attack on one member is an attack on all. Both countries know any move to join the alliance would create a backlash in Moscow, which opposes any expansion of NATO.  A senior Russian foreign ministry official on Tuesday called for efforts to rebuild ties with European countries, including more communication among military experts. But Helseth said there could be  no return to business as usual  with Russia given its annexation of Crimea and its role in supporting violence in eastern Ukraine, as well as its support of Syrian President Bashar al-Assad and use of  unfriendly attacks in the cyber domain . Top military leaders from NATO and member countries spoke at the two-day event about their efforts to build up a bigger deterrent to any military aggression by Russia. U.S. Lieutenant General Ben Hodges, who heads U.S. Army forces in Europe, said Russia had missed a big opportunity to mend ties with the West by not being more transparent about  military exercises this year. U.S. and NATO officials say Russian forces far exceeded the 13,000 threshold beyond which a country is obligated to invite military observers. Russia says western officials are exaggerating the scope of the exercises. Hodges said western nations had achieved an unprecedented level of information-sharing during the exercise, and said he hoped that would continue even as NATO expands its own capabilities to rapidly move forces to the eastern flank.  He cited concerns about recent activities by Russia, including its purchase of 2,000 vehicles to transport tanks by road and moves to take advantage of melting ice in the Arctic.      Russia is not sitting around waiting to see what happens.  ",1
13536,"German SPD, conservatives argue over repatriation of Syrian refugees","BERLIN (Reuters) - Members of Germany s Social Democrats (SPD) and Chancellor Angela Merkel s conservatives argued on Wednesday about repatriating Syrian refugees accused of crimes, a potential foretaste of coalition negotiations on immigration. Migration will be a key issue in coalition talks after an influx of more than a million migrants since mid-2015 hurt both the two major German parties in the September election and helped the anti-immigration Alternative for Germany (AfD).  The SPD criticized a proposal by conservative politicians to deport Syrian refugees who commit crimes, accusing the conservative party of moving to the right, RND newspaper group reported on Wednesday. Earlier this month, the AfD called for the repatriation of all the half a million Syrian refugees living in Germany, saying the war there was nearly over.  The conservative interior minister of Saxony state, Markus Ulbig, proposed deporting Syrian refugees who commit offences after evaluating the security situation in their home country, RND reported earlier. Ulbig s proposal, was supported by other regional interior ministers who will meet next week to discuss whether the situation in Syria merits a new status in order to consider sending Syrians back, starting from the end of June 2018.  We have always said: we want to respond to the developments in Syria,  said the spokesman of the head of Christian Democrats in Mecklenburg-Western Pomerania.  Now we have to ensure in the medium term that people return to their homeland.  The SPD said a halt to deportations for Syrian asylum seekers should be extended at least until the end of 2018.  Now thinking about sending people to this country as quickly as possible - as the conservatives proposed- is cynical and inhuman,  said Eva Hoegl, a senior SPD politician. A spokeswoman for the Foreign Ministry, which is led by SPD politician Sigmar Gabriel, noted that the conflict was still ongoing, suggesting that it was premature to talk about a new security assessment for the country. Hundreds of thousands of people have been killed and more than 11 million driven from their homes in Syria s civil war, now in its seventh year. The situation on the ground has changed in the last two years since Russia joined the war on the side of the government, helping it recapture most rebel-held territory. ",1
