id,title,text,label
13527,"ONLY DAYS AGO…BATON ROUGE THUG, #BlackLives Matter Supporter MAKES VIDEO…Says He’s Going To Start KILLING COPS…FBI, Local Police Make Visit…NO ARREST…NO CHARGES! [VIDEO]","This thug doesn t just threaten to KILL COPS he encourages OTHERS who are watching the Youtube video to JOIN HIM! Why wasn t this thug charged with encouraging the murder of police officers?***WARNING****LANGUAGE AND VIOLENCE****Yesterday, 3 teenage thugs were arrested in Baton Rouge for a plot to KILL Police Officers. Our Community Agitator in Chief has put these police officers lives at risk. America needs to start calling out Barack Obama, Hillary Clinton and any other prominent figure who is standing behind Black Lives Matter, a terror group created to inspire the Black community to show up at the polls for Democrats (specifically for Hillary) in November:Police arrested three suspects and were seeking a possible fourth suspect accused of stealing several handguns as part of what authorities Tuesday described as  substantial, credible threat  to harm police officers in the Baton Rouge area.The arrests come at a time of heightened tensions after the deadly police shootings of black men in Baton Rouge and Minnesota and the killing of five police officers in Dallas last week.Authorities in Baton Rouge discovered the alleged plot while responding to a burglary at a pawn shop early Saturday morning, Baton Rouge police Chief Carl Dabadie said in a press conference. The chief said the first suspect arrested told police that  the reason the burglary was being done was to harm police officers.  He said the suspect didn t give any details about when or where a possible plot would be carried out. We have been questioned repeatedly over the last several days about our show of force and why we have the tactics that we have. Well, this is the reason, because we had credible threats against the lives of law enforcement in this city,  he said.The police department has come under criticism for the tactics it s employed to deal with protesters, using riot police and military-style vehicles on the streets of the capital city. Over a three day period, police arrested about 200 protesters.In a statement, police said surveillance video showed the suspects using a ladder to climb the roof of the building to get in. Eight handguns and one airsoft BB gun were missing from the store.Authorities said they arrested one suspect   Antonio Thomas, 17   at the scene with a handgun and a BB gun. Another suspect, Malik Bridgewater, was apprehended Sunday and a third suspect   a 13-old boy   was apprehended on a street. They called on the fourth suspect to turn himself in. Another man was arrested for allegedly purchasing two of the stolen guns, but he hasn t been linked to the alleged plot, a police spokesman said.All of the suspects are from Baton Rouge and all are black. The suspects face charges including burglary, simple burglary, and theft of a firearm; they have not been arrested on any charges related to plotting to kill police.State Police Col. Mike Edmonson called it a  substantial, credible threat  to police.Six of the eight stolen firearms have been recovered and two are still at large, authorities said.A week after 37-year-old Alton Sterling was shot and killed by two white police officers in Baton Rouge outside a convenience store, tension are high in the city. While protesters demand justice for Sterling, the shootings in Dallas last week and other attacks on police around the country have put the police on edge.Earlier Tuesday, Louisiana Gov. John Bel Edwards defended the police response to protesters rallying against the shooting death of a black man by white officers, saying Tuesday that the riot gear and weaponry was appropriate. We ve had a police officer with teeth knocked out of his face because of a rock. If you don t have on riot gear, you have no defence against that sort of thing,  said the Democratic governor, who comes from a family of sheriffs. In light of what happened in Dallas, understanding that just one gunman can change the situation entirely, how do you in good conscience put police officers on the street without the ability to defend themselves?  he said.After nearly a week of protests over the killing of Alton Sterling, Baton Rouge officers, state police and other law enforcement agencies have received criticism for their methods of dealing with demonstrators.Protests have spread across the country as people express outrage over the recent death in Baton Rouge and of a second black man, Philando Castile, at the hands of police in Minnesota last week. The Justice Department has opened a federal civil rights investigation into Sterling s shooting.In the first few days after Sterling s death, police took a reserved approach to enforcement, keeping a low profile as hundreds gathered outside the convenience store where Sterling died.But tensions escalated at weekend protests that moved away from the store and into other areas of the city, with nearly 200 people arrested and a show of force from law enforcement that included police wielding batons, armed with long guns and wearing shields.The American Civil Liberties Union of Louisiana has criticized police as using  violent, militarized tactics on groups of people who have gathered peacefully.  Amnesty International has questioned the high number of arrests. Via: The Globe and MailCall local Baton Rouge Police Department to ask why this thug wasn t charged: (225) 389-2000 ",0
13528,"OBAMA LECTURES COPS On Bigotry, Slavery, Oppression At Memorial Service For Dallas Cops Murdered By Black Racist [VIDEO]","Obama had the audacity to tell this crowd of mourners that he wonders  if the divides of race in America can ever be bridged?  He must have forgotten who created and cultivated the racial divide with his good friends Eric Holder and Al Sharpton None of us is entirely innocent And that includes our police departments It started out well, with Obama calling the shooting  racial hatred , but then descended quickly into a lecture to the police about their bigotry and need to recognize the pain Black Lives Matter folks feel. He even brought up slavery, Jim Crow and  history of oppression . It was about salving his own issues, as always, not recognizing the event he was at, a memorial for the five officers. He did mention them, but spent most of the time imploring people to recognize their racism.   Weasel ZippersPresident Obama defended the Black Lives Matter movement Tuesday at a memorial service for five slain Dallas police officers, saying bigotry remains in police departments across the U.S. While paying tribute to the fallen officers for sacrificing their lives to protect others from a sniper, Mr. Obama also called on law enforcement agencies to root out bigotry. We have all seen this bigotry in our lives at some point,  Mr. Obama told an audience of several hundred at a concert hall in Dallas. None of us is entirely innocent. No institution is entirely immune. And that includes our police departments. We know this.  The officers   Michael Smith, Lorne Ahrens, Michael Krol, Brent Thompson and Patrick Zamarripa   were killed by a black sniper who told police he targeted white officers during a Black Lives Matter protest Thursday night.At the service, photographs of the slain officers were displayed on the stage. Five empty seats in the arena were adorned with folded U.S. flags and duty-officer hats to signify their loss.The president, who has been criticized by law-enforcement officials for supporting the Black Lives Matter movement, said Americans  cannot simply turn away and dismiss those in peaceful protest as troublemakers or paranoid. We can t simply dismiss it as a symptom of political correctness or reverse racism,  he said.HERE is part of Obama s embarrassing speech. The speech in its entirety can be found below:Former President George W. Bush, a resident of the Dallas area, said the nation is proud of the slain officers. Our police chief and police department have been mighty inspirations for the rest of the nation,  Mr. Bush said.  These slain officers were the best among us. Referring to racial divisions roiling the country, Mr. Bush said Americans must work at  finding our better selves. We recognize that we are brothers and sisters, sharing the same brief moment on earth,  Mr. Bush said.  We do not want the unity of grief, nor do we want the unity of fear. We want the unity of hope, affection and high purpose. Mr. Obama said the gunman, Army veteran Micah X. Johnson, committed  an act not just of demented violence, but of racial hatred. It s as if the deepest fault lines of our democracy have been exposed, perhaps even widened,  the president said.  We wonder if the divides of race in America can ever be bridged. Narcissistic jack hole Via: Washington TimesHere is Obama s speech in its entirety: ",0
13529,WATCH: GEORGE W. BUSH Offers Somber Memorial Honoring Lives Of Murdered Dallas Police Officers…OBAMA Gives Speech About URGENT Need For GUN CONTROL [VIDEO],"These two Presidents could not be more different. George W. Bush is a natural born leader. He inspires others to consider someone other than themselves, to come together and to unite. He proves through his actions that we shouldn t be afraid to act as a humble servant of the Lord. Barack Obama s speech on the other hand, proves he is nothing more than a narcissistic, arrogant and condescending community agitator. As George W. Bush appeals to the better side of America and implores them to come together and heal in the face of heightened racial tensions, Obama remains laser focused on himself, and on his insatiable desire to take away our Second Amendment Right. Obama s speech was not geared towards healing a torn and divided community. His speech was about promoting his radical gun-control agenda. It was about sound bites, as he waited on cue for applause from a group of people who were there to mourn the loss of their father, their brother, their son or their trusted co-worker.Watch George W. Bush s eloquent unity speech, honoring the lives of the brave Dallas law enforcement officers who were killed at the hands of a racist inspired by the Obama-Holder-Sharpton war on cops and war on White Americans:Compare G.W. Bush s speech to the divisive, angry and condescending speech from a petulant Barack Hussein Obama who just can t seem to get Americans to buy into his final act:",0
13530,YIKES! SHOCKING FOOTAGE Of Black Lives Matter Protesters Being Hit By Vehicles Caught On Camera [VIDEO],"It s pretty safe to say if you stand in front of moving traffic, or intentionally blocking passage of a vehicle, there s a good chance someone is going to get hurt. How do these rioters protesters know where these vehicles they re blocking are going? What about the panicked parent who s trying to get their kid with appendicitis to the hospital, or the cancer patient who can barely drive who s on their way to the clinic for a treatment? Or how about the expectant mother whose anxious husband is desperately trying to navigate around a terrorists who are  blocking the road as he tries to get his wife to labor and delivery? And what sort of violence or punishment by law enforcement should these innocent drivers expect if they disobey these thugs and drive through their human roadblock? Why doesn t the news talk about the danger these terrorist are putting everyday Americans in?From Todd Starnes, FOX News   Black Lives Matter protesters laid siege to a number of cities over the weekend including my hometown: Memphis, Tennessee.They shut down the Interstate 40 bridge over the Mississippi River   stranding thousands of motorists for hours   in sweltering heat.Blocking a roadway is a crime under Tennessee law.Yet Memphis police officers were told to stand down and allow the agitators to block the Hernando-Desoto Bridge. They used to call that kind of behavior aiding and abetting.Not a single person was arrested.Police say it was a peaceful protest. But photographs taken from the bridge showed a very different situation. In one instance, young men climbed atop a tractor-trailer- raising their fists in defiance.I wonder if the driver of that tractor-trailer thought it was a peaceful demonstration?Television station WMC reported that protesters even blocked a car trying to escort a child to St. Jude Children s Research Hospital. Apparently that child s life did not matter to the protesters.The car was eventually allowed to pass   but only after police intervened.We have no idea how many emergency responses were hampered by the gridlock created by the BLM crowd. We have no idea how many people missed family events or missed work because they were trapped on the interstate.In St. Paul, Minnesota, at least 21 police officers were injured during a  full-scale riot  on Interstate 94, according to the Star-Tribune.Violent thugs hurled rocks, concrete and rebar at officers as they protested the killing of Philando Castile.One of those officers suffered a broken vertebra after someone dropped a concrete block on his head.Could someone explain to me how fracturing a police officer s spine and preventing a child from getting to the hospital advances the Black Lives Matter agenda?The police-involved shootings in Baton Rouge and Minnesota were terrible tragedies.If investigators determine the officers broke they law   they should and must be brought to justice.But both shootings are still under investigation   so to be honest   no one knows for certain what happened.Yet, the mainstream media, the Obama administration and the professional race agitators have once again rushed to judgment   just like they did in Ferguson, Missouri.They never let a crisis go to waste, do they?It feels like our nation has been sucker-punched. You can see it on people s faces. Sorrow. Frustration. Anger. Helplessness.I understand that frustration   but it does not give us a license to disobey the law.Peaceful protesting is one thing. Domestic terrorism is another.Here s a look at what happens when lawbreakers obstruct the roadway. We re uncertain how many of these accidents were intentional or truly accidents. We re certainly not condoning hitting Black Lives Matter terrorists who block the safe passage of vehicles, but seriously this is what happens when you intentionally put yourself in harms way!",0
13531,WOW! FACEBOOK HQ’s JOINS OBAMA’S WAR ON COPS…A CLOSER LOOK At This Huge Sign Proves It,"Facebook CEO and founder, Mark Zuckerberg is clearly making an effort to recognize the recent deaths of two black men, who the media has determined (without a trial) are victims of unjustified deaths at the hands of white police officers. The Michael Brown trial proved without a shadow of a doubt that he NEVER had his hands up when he was shot, and that furthermore, he was attempting to overtake Officer Wilson and steal his gun when he was shot and killed. The Freddie Grey case has been tried in courts and every cop has been exonerated. But who needs facts when burning down cities and killing innocent cops who are fathers, husbands and sons is so much more effective when it comes to angering the black community into voting for Hillary? When the CEO of social media giant Facebook, who reaches BILLIONS of people around the world, openly sides with a radical, leftist, violent organization, that many consider to be a terrorist group, the whole world is in very big trouble.On Friday, Facebook s Menlo Park headquarters put up a giant sign declaring that  Black Lives Matter  and held a moment of silence for the people who had died. ""Your pain is our pain."" #blm #blacklivesmatterA post shared by Trish (@trishytreesh) on Jul 8, 2016 at 2:36pm PDTA close-up of the sign shows that the words are formed from individuals  names, including Emmett Till, Trayvon Martin, Oscar Grant, Eric Garner, Oscar Grant, Michael Brown, Jordan Davis, Kimani Gray, Renisha McBride, Jonathan Ferrell, and Amadou Diallo.When Zuckerberg put this sign up in front of the Facebook HQ s, did he consider putting a sign up honoring the lives of the MURDERED COPS in Dallas by RACIST cop killer Micah X. Johnson? Or how about the other cops who ve been murdered at the hands of racists inspired by the BLM movement? Oh wait..never mind. That wouldn t help Obama s cause to agitate black voters, thereby encouraging them to turn out the vote for Hillary in November. And it s pretty clear whose team Facebook is on This instagram user posts a picture of the BLM sign at the Facebook HQ s. The first comment suggests that unless other companies get behind the Obama-Holder-Sharpton race/cop war movement, they should stop spending money with them. Maybe no one told this person, but Facebook is SUPPOSED to be a social media PLATFORM and NOT a social media political opinion influencer! Facebook has played a major role in capturing evidence and disseminating fury in the recent glut of police-involved violence. After a police officer shot Castile, his fiance Diamond Reynolds went live on Facebook with damning footage of the aftermath. The video has since racked up more than 5 million views. (Facebook briefly took the video down late Wednesday night due to what it called a  glitch. )The next day, Thursday, users again turned to Facebook Live to broadcast footage from a protest in Dallas, that captured sounds of gunfire when a sniper shot multiple people, leaving five police officers dead.In the aftermath of Castile s death, Facebook CEO Mark Zuckerberg heralded the power of Facebook Live. The images we ve seen this week are graphic and heartbreaking, and they shine a light on the fear that millions of members of our community live with every day,  he wrote.#AltonSterling and #PhilandoCastile s lives mattered. Black lives matter. We need racial justice now. pic.twitter.com/mXTC0zRfqJ  Google (@Google) July 7, 2016Via: Fusion*These photos were posted on Instagram by people who claim to work at Facebook.",0
13532,SHOCK POLL In MUST WIN State Of FLORIDA: Hispanics Turn Backs On Crooked Hillary,"Apparently the Black Lives Matter terror group hasn t managed to distract Florida voters from Crooked Hillary s untrustworthy record A new poll released from JMC Analytics in Florida (full pdf below) shows Donald Trump leading Hillary Clinton 47% to 42%, and leading with Hispanic voters 49% to 36%.Some (particularly MSM) pundits will find these results quite shocking   however, we do not. We ve repeatedly pointed out that Latino voters in Florida are very familiar with strong Patrone  male figures within their family. Trump represents a very familiar cultural voice for them.This was abundantly evident in the primary race where Donald Trump won every county within Florida by exceptionally wide margins.You ll often hear the professional political punditry talk about the  central (I-4) corridor  and how the specific high population demographics influences elections. Central Florida, and South Central Florida are the inland growing regions for much of the state s agricultural industry. Look there and you can identify the Latino cultural support for Donald Trump.The coastal communities are diverse and representative of the larger U.S. electorate. Hillary Clinton predictably polls well in the same area where Marco Rubio won out in the Republican primary. However, Miami-Dade, while population strong, is less influential as the years have progressed and other coastal community populations have grown.Via: Conservative Treehouse",0
13533,NFL PLAYER POSTS Picture Of Cop’s Throat Being Slit On Social Media,"When Black Lives Matter supporters use the same tactics as an ISIS terrorist, America has a serious problem. Black Lives Matter continues to prove, beyond a shadow of a doubt, they re a terrorist organization.After Beyonce s racist halftime Super Bowl 2016 show, this disgusting terrorist type post from an active NFL player shouldn t come as a surprise to anyone NFL Cleveland Browns running back posted this on Instagram this weekend:Because dead cops is cool.   GPUnder the vile picture he posted in ebonics: They give polices all types of weapons and they continuously choose to kill us. Communist Disney s ESPN had Cowell s back after the outrage he received on social media:Cleveland Browns running back Isaiah Crowell apologized and said his social media reaction to last week s killing of two black men by police was  very wrong. Crowell said he made an  extremely poor decision  when he posted a drawing that graphically showed a hooded individual putting what looks like a machete into the throat of a police officer. It was an extremely poor decision and I apologize for that mistake and for offending people,  Crowell said in a statement released by the team.  My values and beliefs do not match that image. The post went up after the police killings of Alton Sterling in Baton Rouge, Louisiana, and Philando Castile in Falcon Heights, Minnesota, and before the killing of five Dallas police officers Thursday night.Crowell wrote that he was  outraged and upset  by the killing of Sterling and Castile, and  outraged and saddened  by the killing of the five Dallas police officers. He called last week  an emotional and difficult week,  but said his post was wrong. We have to be better as a society,  Crowell said.  It s not about color, it s about what s right and wrong. I was very wrong in posting that image. Every single life matters, every death as a result of violence should be treated with equal outrage and penalty. ",0
13534,"BOOM! OBAMA REQUIRED To Respond, After Petition To “Formally Recognize BLACK LIVES MATTER As A Terrorist Organization” Exceeds Required 100K Signatures In ONLY 5 Days…ADD YOUR NAME!","A  We The People  petition was started on July 6TH, asking the government to  formally designate Black Lives Matter as a terrorist organization . The White House requires that the person or group who initiates a petition on their  We The People  petition page must gather at least 100,000 signatures in 30 days. Once they have the signatures, the White House site guarantees they will review the petition and offer an official response. Obama will no doubt spin this, but in the meantime, it s a statement by over 100,000 American citizens about their belief that Black Lives Matter is nothing more than a terror organization. The overwhelming support for labeling Black Lives Matter at terror group won t bode well for Hillary, who has openly supported them in an embarrassing effort to pander for votes.From the White House created  We The People  Petition page:About We the PeopleThe right to petition your government is guaranteed by the First Amendment of the United States Constitution. We the People is a platform that empowers the American public to take this action like never before   it s a way for anybody, anywhere, to speak directly to the government and become an agent for change.With We the People, you can easily create a petition online, share it, and collect signatures. If you gather 100,000 signature in 30 days, we ll review your petition, make sure it gets in front of the appropriate policy experts, and issue an official response.Petitioning has the potential to enact real change   just check out some of our petition creator s success stories   but it s also your fundamental right as an American citizen, and an opportunity to connect with a community of like-minded people who are invested in making a change. Ideally, running a petition on We the People is just the start of something bigger   a long-term, robust form of civic engagement.The White House Reviews and RespondsOnce the petition reaches the required threshold (100,000 signatures), it will be put in a queue to be reviewed by the White House. Others can still sign the petition while it is awaiting a response. When the White House responds, everyone who has signed the petition will get email from the White House to let you know that we ve reviewed and responded to the petition.Q: How will the White House decide which petitions to respond to?The White House plans to respond to each petition that crosses the current signature threshold, which you can view on the Terms of Participation page. In some cases, the White House response might not address the facts of a particular matter to avoid the appearance of improper influence (such as in specific procurement, law enforcement or adjudicatory matters). In addition, the White House will not respond to petitions that violate We the People s Terms of Participation. In some cases, a single update may be used for petitions on similar topics.To date, the petition has collected 107,652 signatures. If you d like to add your name, click HERE. ",0
13535,UNREAL! OBAMA DEFENDS Black Lives Matter By Race Baiting…Again! [Video],Obama is such a race baiter! ,0
13536,FALSE NARRATIVE EXPOSED: CASTILE WAS ARMED ROBBERY SUSPECT…Video Surfaces Of Girlfriend [Not Exactly Mother Of The Year] Days Before His Death,"Nothing ever is as it appears. There is usually more to the story than one side. Of course, the media isn t interested in the cops side of the story, because it won t help the Left and their war on cops. There is more than one tragedy in this story, and that is the tragedy of Reynold s 4 year old girl. What this little girl has had to endure with a mother who openly used drugs in front of her and videotaped her crotch and various other body parts while listening to explicit music (see video below) is beyond the pale. We aren t saying the cop in this case is innocent or guilty. We ll do what most Americans should do in any criminal case We ll wait for all of the facts to come out before we make any judgements. The question is, Is it possible for the Black Lives Matter rioters to take a deep breath until the truth is discovered in this case, or is there some sense of urgency to punish/kill cops and police forces across the country before this case ever goes to court? The Falcon Heights, Minnesota police shooting of Philando Castile is based around an entirely false narrative. Castile and Ms. Diamond Reynolds (Facebook video uploader) were pulled over by police because Castile matched a BOLO Alert for an armed robbery suspect from four days prior.In addition, Mr. Castile also matched the physical description of the suspect as given by eye witnesses:Unfortunately, the false statements in the video   which have gone viral, and are being pushed by the mainstream media   have created a backlash against police officers.Police officers in: Dallas (link), Tennessee (link), Missouri (link) and Georgia (link) have been Shot or killed in the past 24 hours as a result of a false narrative driven by the Black Lives Matter movement. It is important to get the truth out quickly.Saint Anthony, MN, Police Officers Jeronimo Yanez and Joseph Kauser pulled over Mr. Castile and Ms. Reynolds because the driver, Philando Castile, matched the suspect profile in an armed robbery which occurred on July 2nd, at a convenience store, only a few blocks from where their car was pulled over.The armed robbery occurred on July 2nd 7:30pm (Sat). The CCTV images were given to media and LEO by detectives on July 5th (Tuesday). A BOLO (Be On Look Out) alert was issued the same day, Tuesday July 5th. Philando Castile was pulled over on July 6th.From the radio dispatch of Officer Jeronimo Yanez: I m going to stop a car. I m going to check IDs. I have reason to pull it over. The two occupants just look like people that were involved in a robbery. The driver looks more like one of our suspects, just  cause of the wide set nose. A minute and a half later, the recording captures the first report that there was a shooting. (link)Ms. Diamond Reynolds narrates the now viral Facebook video with several false statements.Reynolds claimed they were pulled over for a broken tail light, false.Ms. Reynolds also claims her boyfriend, Castile, was holding a concealed carry permit for a firearm that was resting on his left thigh. This also appears to be false.According to a question presented to the local county sheriff who oversees the Concealed Carry Permit process, Mr. Castile had never requested a concealed carry permit from their office:It is possible a CCP was obtained in another county, however the media are conflating  permit to purchase  with  concealed carry permit . For some reason the CCP ownership is being amplified; it really has no bearing and is largely irrelevant for the context of the situation. That said, there is no factual evidence Mr. Philando Castile had a CCP.Due to the rear facing camera option on the phone Ms. Reynolds was using, the uploaded video everyone has seen is a reversed mirror image   making it appear she was in the drivers side, and Castile was on the passenger side. However, that impression is incorrect, Castile was driving the vehicle. The uploaded image is reversed by Facebook Livestream Video.However, correcting the mirror image, in part of the video it is possible to see a hand gun located on the thigh of Philando Castile. This also appears to be why Officer Yanez repeats to Ms. Reynolds not to reach toward her boyfriend:This hand gun also appears to be the same type of hand gun used in the Convenience Store Armed robbery four days earlier (7/2/16)In addition, Mr. Castile also matched the physical description of the suspect as given by eye witnesses:[ ] The other suspect was described as a black man with shoulder-length dreadlocks, who wore tan pants, tan shoes with white soles, a green jacket, a green baseball cap and glasses, the release says. He also had some of his hair pulled into a bun through the strap on the back of his hat and had a small mustache and facial hair on his chin. (link)Similar clothes as noted on the robbery suspect are also noted in the Facebook images of Mr. Castile. However, whether Mr. Castile is actually the person who committed the armed robbery is -again- essentially a moot point. Officer Geronimo Yanez gave the reason for the stop over the radio to his dispatcher as a possible ID on an  armed robbery suspect  Via: Conservative TreehouseDennis Michael Lynch   From what we can see in the video, Castile is hunched over in the passenger seat of a car driven by Castile s girlfriend, Diamond Reynolds. His shirt is blood soaked and he is barely alive. Reynolds talks to her Facebook Live audience as a cop is outside the car calling for backup, and her young daughter sits in the back seat.Here is the video of the shooting. ***WARNING***This video is VERY GRAPHIC and DISTURBING:In the video, Reynolds claims Castile did nothing wrong. She says the police officer asked for Castile s license, and that Castile told the officer he was legally carrying a firearm before he reached for his identification. According to Reynolds, it was when Castile reached for his license that the cop shot him in the arm four times. After Reynolds makes her claim, she points the camera at the police officer who is standing outside the passenger window with his gun pointed at a wounded Castile. The police officer counters Reynolds claim by stating he told Castile not to reach for his gun.Because the video was captured after the shooting, it all comes down to Reynolds  word versus the word of the police officer. But can we take Reynolds  word as being credible?This uncovered, disturbing video shows Castile and Reynolds in car with Reynolds young daughter in the back seat only days before confrontation with police:Three days before his death, Castile took part in another one of Reynolds  Facebook Live videos. In this video Diamond Reynolds sits in the driver s seat and films herself smoking pot. At one point she passes the joint to Castile. This all takes place while Reynolds  daughter watches from the back seat.In addition to showcasing her own drug use, the majority of the video is Reynolds filming her body parts for the world to see, including her breasts and crotch. Castile just sits back and says nothing while Reynolds makes her video. Meanwhile, Reynolds daughter is in the background watching her mother. She appears disturbed by the situation and asks her mother if they can leave to watch fireworks. ",0
