id,title,text,label
5010, You Really Don’t Want To Miss Ana Navarro PUMMEL Trump’s Chief Racism Apologist (VIDEO),"When it comes to Donald Trump and his number of apologists sent out to every media outlet to justify his horrific behavior, the media has been less than extraordinary at calling out their utter bullsh*t.However, leave it to Ana Navarro, notably a conservative, to absolutely rip Trump s number one apologist apart during a recent segment on CNN.Former Trump campaign manager Corey Lewandowski is now a regular commentator on CNN.  Remember that the next time Trump wants to say the media has a liberal bias. Lewandowski decided he would defend Trump s racism and awful remarks, and Navarro clearly has had just about enough of his shenanigans.Navarro, laying it all out on the table, brilliantly came back at Lewandowski and said: I will tell you something. I will take credit for insulting him. Because he s been insulting communities since the first day he launched his campaign, when he started talking about Mexican rapists   The reason I can call Donald Trump names and I can insult him back is because I am the sister of a disabled man and he mocked that disabled man, because I am the friend of a POW and he mocked that POW, because I m an immigrant and he has insulted immigrants, because I m a Hispanic and he has insulted Hispanics, because I am a woman and he has insulted women. So, yeah, we re at the point where there s insults and name-calling. But I would just say that he threw that rock first. He is the one who has lowered the debate to the level that it is at. However, honestly, my favorite part is when Lewandowski tried to go after Navarro personally trying to discredit her own experience, because this is what Trump and his lackeys do, and she swung back with: Oh, Corey, do me a favor, before you go attacking me   oh, let me tell you something, let me play my little violin for you. Ha!As it s long been said, the moment you need to enter into personal attacks and not just attacks on policy, you have already lost. Both Trump and his lemmings, including Lewandowski, are nothing but losers who resort to just insulting people because that s honestly all they have. Sad!Watch some of the Navarro takedowns here:Then the absolute destruction of Trump apologist Corey Lewandowski here:BRAVA! That deserves a standing ovation! Brilliant.Featured image via video screen capture",0
5011, Trump Supporter: There Will Be Civil War Whether Trump Wins Or Not,"It s getting to the point that as frightening as the premise is of a Donald Trump presidency is, the movement he has created has a life of its own and it s beyond frightening. Many are armed, dangerous and itching for a Civil War, no matter how the election turns out.One such supporter attended a rally of Trump s running mate, Mike Pence, on Tuesday in Albuquerque, N.M. The woman, who is identified only as Brenda, really, really wants Trump to win and if he doesn t, she says there will be Second Amendment remedies. There will also be Second Amendment remedies if Trump doesn t win, because apparently Obama will declare martial law. If Hillary Clinton wins the election   and she s on that Second Amendment, taking your guns away, there is going to be a civil war in this state  or elsewhere in the country, the woman who identified herself as Brenda predicted, to some applause in Albuquerque, N.M. But, if President Trump would win,  the woman continued, to hollers from the crowd,  there s also going to be a war, because Obama is going to pull that martial law on the United States. Source: The HillPence tried to reassure Brenda that Clinton won t win, but he did nothing to tamp down the threat of violence, and why would he? That would be off message. Trump might not be overtly calling for violence, but when he suggests that  Second Amendment people  can  do something  about Hillary Clinton, well, all it takes is one wrong person to read into that message.Trump s other message is more subtle, but possibly even more dangerous. At this point, Trump pretty much knows he s about to lose the election and he s setting himself up with a basket of excuses   none of which blame him or his campaign. Trump s portrayal of all his detractors, including Clinton voters, is that they are cheating. He told a crowd in Pennsylvania that the only way he could lose there is if there s cheating. Trump is currently losing Pennsylvania by seven points.Facts don t matter to Trump voters. They are convinced that Trump is some sort of messiah and that if people don t get that, they deserve to be punished. If the nation doesn t vote for Trump, you can guarantee that at least some of his armed followers will cry foul. Whether Trump wins or loses, it won t be pretty.Featured image via Spencer Platt at Getty Images.",0
5012, Donald Trump’s Son Bashes His Father’s Campaign: ‘So Ridiculous I Can’t Even Watch It’ (AUDIO),"If you ve never had to suffer through any of Trump s surrogates trying to participate in debates on CNN, consider yourself lucky. Even Donald Trump Jr. had something nasty to say about the surrogates  incompetence, and he delivered some epic bashing that might even make his own father say  You re fired! In an interview on Sean Hannity s radio show, Trump Jr. threw his father s surrogates under the bus for being absolutely awful at defending his father. Claiming that these people couldn t do their jobs correctly, Trump Jr. seemed to think that the media was conspiring and going out of its way to make Trump supporters look stupid (as if they need any help with that).In Trump Jr. s diss, the younger Trump was not only speaking about the professional, experienced Trump-loving pundits that CNN regularly has on its shows such as campaign spokeswomen Katrina Pierson, Kayleigh McEnany, and former campaign manager Corey Lewandowski (although he didn t call out any specific names). Trump Jr. also accused CNN of picking Trump fans  from the street  to go up against  professional  Democrats in debates. Trump Jr. said: The worst [segments] are when they have a panel of eight professional   liberal, but professional  people on a panel, and they find like one Trump supporter from the street, who has no real political knowledge, and they just happen to be a supporter. And they put that person up against 8 people who do this for a living and try to make it seem like that s a fair fight. Apparently, Trump Jr. was so upset about people not being able to defend his father properly that he said the campaign had gotten  so ridiculous I can t even watch it anymore. Unfortunately, Trump Jr. is oblivious to the fact that he should probably include himself amongst the pundits that continue to fail miserably at saving Trump s image.You can listen to the interview below:Featured image via Alex Wong / Getty Images",0
5013, WATCH: Trump Surrogate Omarosa Says Detractors Will Be Forced To ‘Bow Down To President Trump’,"This sounds exactly like what a dictator would do to humiliate his opponents.Because according to former Apprentice star and director of Trump s pathetic African-American Outreach effort Omarosa Manigault, Trump has plans for dealing with those who have criticized or opposed him should he become president.In a promo for PBS  upcoming Frontline documentary that examines the lives of the Republican nominee and Hillary Clinton, Manigault makes an appearance to sing the praises of her boss and to fire a warning shot towards his detractors. Donald Trump is running for president because he believes that he can help turn the nation around,  Manigault said.  More importantly, every critic, every detractor will have to bow down to President Trump. Here s the video via YouTube.This is just another sign that Donald Trump intends to rule like a dictator rather than a leader who gets his power by virtue of the people. America is NOT a monarchy. People do not bow down to the president. But that is apparently what Trump has in mind for anyone who has ever criticized him, insulted him, crossed him, or stood in his way.And that makes his close ties to Russian president Vladamir Putin all the more alarming, which is why legendary ballet dancer Mikhail Baryshnikov has warned that Trump is acting an awful lot like a Soviet dictator. And he would know since he defected from the Soviet Union 42 years ago precisely because of the kinds of policies Trump is advocating for now such as oppression of people based on race and religion, building walls, and being a psychopath in general.Trump has even called for gun nuts to assassinate Hillary Clinton and has encouraged his supporters to chant in favor of locking her in prison. Assassination and imprisonment are exactly what dictators do to their political opponents.This is why Americans must exercise their right to vote this November   because if Trump comes to power that right may not exist much longer.Featured image via screen capture",0
5014, SHOCKING: Glenn Beck Gives PERFECT Explanation For Why ‘All Lives Matter’ Doesn’t Work,"When you think of civil rights activists, it s not likely that Glenn Beck will ever enter your conscious, except perhaps as a cautionary tale. It does seem, though, that he s had a moment of clarity, even an epiphany. The man who has played a large part in demonizing Black Lives Matter finally gets it. At least he gets part of it. He gets why  All Lives Matter  is a really bad response.In the past, Beck has been especially critical of Black Lives Matter, who he accused of inciting  terrorism. Beck s comments were sparked by discussion over Black Lives Matter protesters  recent invasion of a Dartmouth College library, where the activists harassed white students, calling one girl a  filthy white bitch. They are terrorizing you,  Beck said of the incident.  What do you think that is when   when one of the girls, who supported Black Lives Matter at Dartmouth. And she was in the library, and she was studying. And they pulled her out of her seat.   She started crying. Beck said filling people with  fear  is the  first step to terrorism. I think we need to start calling it that,  Beck concluded.  We need to start being very, very clear. In the past, he even led a march for  All Lives Matter.  Things have changed somewhat, though, at least for Beck. While he s still not officially a Black Lives Matter supporter, he understands why All Lives Matter is stupid. In a news conference covered by the Washington Post, Beck relayed this analogy: All of us are sitting around a table, and we re all friends,  he said.  It s time for dessert, and everybody gets pie except for me and you. And you say,  I didn t get any pie.  Everybody at the table looks at you and says  I know. All pie matters.  You say,  but I don t have any pie! What about my pie?' Beck still says that the leaders of Black Lives Matter are  communists and anti-capitalists,  but he says that most supporters are not and that we really need to learn to speak to each other.For that, some conservatives are throwing Beck under the bus. Blue Lives Matter accused Beck of pandering to Black Lives Matter.Breitbart.com, whose CEO was just named Trump s campaign CEO, didn t like Beck s analogy either: While Glenn Beck would like people to believe he s insightful, critics of Black Lives Matter don t need his hectoring,  wrote Breitbart s Lee Stranahan, who is also based in Dallas.  The reason many people   including black critics of Black Lives Matter like [Milwaukee County] Sheriff David Clarke   say  All Lives Matter  in response to  Black Lives Matter  is to reject the underlying notion of identity politics. Beck is not a supporter of Trump. Is this a sign that the #NeverTrump movement can bring out a more rational right-wing? Conservatives are certainly in the midst of an existential crisis and many of them appear to be soul searching. Whether Beck has dug deep enough to find his soul or whether he happened to get his meds right that day will be sorted out over time, but for now, it s refreshing to hear someone on the right *sort of* get it.Featured image via J. Pat Carter with Getty Images.  ",0
5015, Ballet Dancing Great Who Defected From Soviet Union Says Trump’s America Would Be Like Russia,"Mikhail Baryshnikov is one of the greatest ballet dancers of all time. Hailing from the Soviet Union, he was born during the Cold War and knows exactly what Soviet Russia was like   and continues to be like today   under Vladamir Putin.Baryshnikov was already a world-reknowned ballet dancer when he chose to escape the communist hellscape to live in America, where he continues to proudly live today.He has never endorsed a political candidate beyond doing his civic duty by exercising his right to vote, but this election is different.In Donald Trump, Baryshnikov sees a man who is too close to Russia and Putin. He sees a man who would make America closely resemble the old Soviet Union where freedom of speech is stymied and tyranny rules. He sees a man who would close America off to the rest of the world and a man who would stamp out any opposition against him under his boot heel.And that s why Baryshnikov has chosen to endorse Hillary Clinton for president in a video he released on Wednesday along with a written statement. While watching the presidential election unfold, and hearing Donald Trump s flirtations with the Kremlin, I feel compelled to add my voice to the mix   specifically regarding immigration   something I am obviously familiar with. I have never publicly endorsed a political candidate before, or inserted myself into politics in any way other than by voting, but this video is a direct call to action: We must elect Hillary Clinton as president in November. Forty two years ago I left a country that built walls to come to a place without them,  Baryshnikov said in the video.  But today, as a citizen of the United States, for the first time, I m hearing rhetoric that reminds me of the Soviet Union of my youth, where it was a crime, and continues to be, a crime to be different. Baryshnikov referred to Trump as a  dangerous totalitarian opportunist  and went on to voice his support for the Democratic nominee who opposes him. The America I love welcomes people of all nations, all religions, and supports all forms of human expression. America welcomed me, an immigrant, and that welcome has made my life possible. I trust her to lead us in the right direction, to protect the rights of all citizens, and to provide sane, steady leadership in a complex world. Here s the video via YouTube.Donald Trump is a wannabe dictator who hates facts and thinks he can do whatever he wants and say whatever he wants. He wants to oppress people based on their race and their religion and their sexual orientation. He treats women like objects and uses fear and hate to advance his agenda. This sounds frighteningly a lot like something you would find in the Soviet Union. But while Trump fits in with Russia, his political agenda runs counter to American values.If elected president, Trump would destroy those values and he would be Putin s puppet. And then conservative fears of FEMA camps would come true. Except that in Russia they call them gulags.Featured image via screen capture",0
5016, Democratic Rep.: Trump’s Intelligence Briefing Won’t Be Anything Important (VIDEO),"We ve all been concerned with the idea of the likes of Donald Trump receiving national security briefings, which are set to start on Wednesday. However, we can all breathe a little easier if what Rep. Adam Schiff (D-CA) says is true: Trump s briefing won t be anything we can t get from tuning into the political news shows. Schiff, making an appearance on MSNBC s Morning Joe Wednesday morning, says of Trump s intelligence briefings: I think it will go, frankly, not much beyond what you would find on MSNBC, CNN or Fox any day of the week when you turn in to hear a national security discussion.I think what he s going to get is a very top-line briefing that will set the context for what the national security challenges are that face the country but won t go into anything that might reveal a source of information, a method of how we got that information, nothing of that level of specificity. Schiff went on to say that Trump won t even get the kinds of briefings that happen in the House: In fact, many of the classified briefings for the full House of Representatives have the same character, where we leave the briefing and get more detail watching your show than we did during the briefing. I think this will be even more top-level than what the 435 members of the House get. I hope you re right, Rep. Schiff. In fact, given the inability of Trump to control the verbal diarrhea that regularly spews from his mouth, perhaps we should be on the safe side and do as Senate Minority Leader Harry Reid suggested and just give him fake information altogether.Watch Rep. Schiff s remarks below:.@RepAdamSchiff: Trump will get a 'very topline' intel briefing today https://t.co/5trwbJcGYR  Morning Joe (@Morning_Joe) August 17, 2016Featured image via Joe Raedle/Getty Images",0
5017, Donald Trump Tries To Win Black Voters In Speech – Here’s What They Think (VIDEO/TWEETS),"Last night, Donald Trump gave a speech in Wisconsin that was meant to appeal to people of color   a voting bracket that the Republican nominee has epically failed in trying to get on board with his campaign and policies.Trump must have been well aware that currently, only 1% of African Americans are supporting him and the fact that there is unrest and riots happening in Milwaukee   you can always count on The Donald to find an opportunity to make himself look good and exploit tragedy.Here s a clip of the speech Trump gave, which is a blatant, pathetic attempt to try and win over African American voters by a man who once called a black man in the crowd  My African American.  Let s see if he can make them forget that detail:So, did it work? Judging from these responses on Twitter, no one is being fooled by Trump s thinly veiled attempt to simply gain more support. Here s what people really thought of Trump s speech:TwitterTwitterTwitterMany people noticed how strange it was that Trump would choose Wisconsin and a mostly-white crowd to deliver a speech to black voters   especially when there were areas of America that needed to hear this much more. Some even called Trump  gutless. TwitterTwitterTwitterTwitterBut of course, this speech was like all of Trump s previous speeches  pointless with a lot of nonsense that doesn t actually mean anything.TwitterTwitterTrump s racism and white privilege runs so deep, he probably didn t even see the fault in his approach.TwitterNo one was fooled. Pretty much, everyone saw right through Trump and figured out what this speech was really about:TwitterTwitterIt looks like Trump s speech was such a disaster, that even the 1% of African American voters that supported Trump might abandon the Republican nominee after they hear this!Featured image via Alex Wong / Getty Images",0
5018, WATCH: Fox Host Smiles At The Thought Of An October Terrorist Attack That Would Help Trump,"A Fox host engaged in some seriously f*cked up wishful thinking on Tuesday and every American should be outraged.Bill O Reilly s original goon with a punchable face Jesse Watters smiled during an episode of The Five as he relished the idea of a terrorist attack in October that would scare voters into flocking to Donald Trump s campaign. If there s one more terror attack, maybe in October, this is gonna make Trump s plan look a lot more appealing,  Watters claimed.Yeah, that s right. A Trump-supporting Fox host just gave ISIS an idea for how they could seriously interfere with our democratic process. Watters literally talked about this evil October surprise as if it would be a good thing because it could help the Republican nominee beat Hillary Clinton in November.Fellow host Juan Williams was disgusted by Watters  remark and slammed him as  anti-American  for thinking of such a thing. Oh my god, what wishful thinking,  Williams responded.  Anti-American! That s unbelievable! Of course, Watters then played the victim. Why would you say that that s what I m thinking?  he asked.  How dare you? Williams demanded to know why Watters would put such a thought out into the world, especially since ISIS is likely watching. How dare you?  Watters whined again.  It s prudent political analysis,  he claimed. Oh that s what it was. I see,  Williams replied.  I thought it was desperation. No, I know about October surprises,  Watters arrogantly claimed.Here s the video via YouTube.This is about as despicable as it gets.Next month will be the 15th anniversary of the September 11th attacks in which nearly 3,000 Americans perished. And as ISIS continues to commit attacks around the world, Jesse Watters is thinking about how great it would be for Trump if only a terrorist attack could happen in this country specifically in October with the goal of affecting the outcome of the presidential election. It s one thing to talk about an October surprise, but Watters got specific and he smiled about it because he thinks it s an opportunity for Trump. This went beyond simple political analysis.Terrorist attacks kill people. They are bloody and violent. There is nothing funny or happy about a terrorist attack, especially at a time when Trump is calling for assassinating Hillary Clinton and claiming that the election is rigged. This election is tense enough as it is without Watters throwing the thought of a possible terrorist attack into the mix.Jesse Watters is sick and he should apologize to every American who has lost a loved one because of an act of terrorism. And he should apologize to America as a whole. Because what kind of American, what kind of human being smiles at the idea of a terrorist attack so that their political party can gain an advantage? This is unforgivable and Fox News should be ashamed for letting a prick like Watters step foot inside their studio.Featured image via screenshot",0
5019, THIS Is Trump’s Definition Of ‘Fair’ Media Coverage (VIDEO),"Trump hates the media with a passion. He often rails on Twitter, and at his rallies, about the  dishonest media,  and the  dishonest coverage  they give him. He complains that he s been treated very unfairly by any media outlet that doesn t immediately shove its head up his ass, and he bans outlets he deems to be too dishonest and unfair to have the privilege of covering him.Not once has he ever actually laid out what is  fair. But, thanks to his former campaign manager, Corey Lewandowski, we now have a definition for  fair  reporting. But watch out, it s pretty ridiculous: What  fairly  means is you don t editorialize, you report what he says, that s fair. If you look at the story that he did in The New York Times on foreign policy, it was literally the transcript of what he said it wasn t editorialized at all. That s fair reporting. That was in response to Don Lemon saying that Trump is bashing CNN for repeating what he says and fact-checking it. So, basically,  fair  is no fact-checking, no discussion, just his words. Nothing else.All that does is give Trump a license to say what he wants, because then he knows the media won t call him on it. Of course, that s exactly what he wants to have happen. He wants everyone to believe him, to trust him implicitly, even though he s lying through his teeth. A huge part of his hatred toward the media is their penchant for fact-checking him, and proving him false.This is the most laughable definition of  fair  reporting imaginable.Watch a video of this below, beginning at about the 3:20 mark:Just now on @CNNTonight: some frank talk about Trump & the media with @CLewandowski_ & @DonLemonhttps://t.co/OJk77DpOvl  Brian Stelter (@brianstelter) August 17, 2016Featured image by Jeff Swensen/Getty Images",0
